COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
AUT,,ALL,2018,81.91
AUT,,ALL,2019,82.16
AUT,,ALL,2020,81.49
AUT,,ALL,2021,81.42
AZE,,ALL,1981,69.13
AZE,,ALL,1982,69.65
AZE,,ALL,1985,69.82
AZE,,ALL,1986,70.03
AZE,,ALL,1987,70.21
AZE,,ALL,1988,69.77
AZE,,ALL,1989,70.83
AZE,,ALL,1990,71.35
AZE,,ALL,1991,71.07
AZE,,ALL,1992,68.89
AZE,,ALL,1993,68.6
AZE,,ALL,1994,67.93
AZE,,ALL,1995,69.46
AZE,,ALL,1996,70.42
AZE,,ALL,1997,71
AZE,,ALL,1998,71.73
AZE,,ALL,1999,71.73
AZE,,ALL,2000,71.6
AZE,,ALL,2001,72.38
AZE,,ALL,2002,72.41
AZE,,ALL,2003,72.01
AZE,,ALL,2004,72.47
AZE,,ALL,2007,73.77
BEL,,ALL,1968,70.64
BEL,,ALL,1969,70.73
BEL,,ALL,1970,71.02
BEL,,ALL,1971,71.13
BEL,,ALL,1972,71.44
BEL,,ALL,1973,71.66
BEL,,ALL,1974,72
BEL,,ALL,1975,72.04
BEL,,ALL,1976,72.23
BEL,,ALL,1977,72.89
BEL,,ALL,1978,72.76
BEL,,ALL,1979,73.31
BEL,,ALL,1980,73.2
BEL,,ALL,1981,73.59
BEL,,ALL,1982,73.87
BEL,,ALL,1983,73.86
BEL,,ALL,1984,74.34
BEL,,ALL,1985,74.66
BEL,,ALL,1986,74.83
BEL,,ALL,1987,75.5
BEL,,ALL,1988,75.77
BEL,,ALL,1989,75.79
BEL,,ALL,1990,76.26
BEL,,ALL,1991,76.41
BEL,,ALL,1992,76.54
BEL,,ALL,1993,76.49
BEL,,ALL,1994,76.88
BEL,,ALL,1995,77.06
BEL,,ALL,1996,77.4
BEL,,ALL,1997,77.54
BEL,,ALL,1998,77.69
BEL,,ALL,1999,77.85
BEL,,ALL,2000,77.96
BEL,,ALL,2001,78.32
BEL,,ALL,2002,78.32
BEL,,ALL,2003,78.45
BEL,,ALL,2004,79.11
BEL,,ALL,2005,79.19
BEL,,ALL,2006,79.79
BEL,,ALL,2007,79.9
BEL,,ALL,2008,80
BEL,,ALL,2009,80.28
BEL,,ALL,2010,80.3
BEL,,ALL,2011,80.66
BEL,,ALL,2012,80.51
BEL,,ALL,2013,80.79
BEL,,ALL,2014,81.51
BEL,,ALL,2015,81.19
BEL,,ALL,2016,81.65
BEL,,ALL,2017,81.7
BEL,,ALL,2018,81.81
BEL,,ALL,2019,82.21
BEL,,ALL,2020,80.91
BGR,,ALL,1968,71.43
BGR,,ALL,1969,70.41
BGR,,ALL,1970,71.28
