"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"MKD","","ALL","2003","53.89"
"MKD","","ALL","2004","54.36"
"MKD","","ALL","2005","54.82"
"MKD","","ALL","2006","55.28"
"MKD","","ALL","2007","55.74"
"MKD","","ALL","2008","56.18"
"MKD","","ALL","2009","56.61"
"MKD","","ALL","2010","57.02"
"MKD","","ALL","2011","57.42"
"MKD","","ALL","2012","57.81"
"MKD","","ALL","2013","58.2"
"MKD","","ALL","2014","58.59"
"MKD","","ALL","2015","59"
"MKD","","ALL","2016","59.4"
"MKD","","ALL","2017","59.8"
"MKD","","ALL","2018","60.2"
"MKD","","ALL","2019","60.6"
"MKD","","ALL","2020","61"
"MKD","","ALL","2021","61.41"
"MKD","","ALL","2022","61.82"
"MLT","","ALL","1975","49.2"
"MLT","","ALL","1976","49.6"
"MLT","","ALL","1977","50"
"MLT","","ALL","1978","50.5"
"MLT","","ALL","1979","50.9"
"MLT","","ALL","1980","51.3"
"MLT","","ALL","1981","51.7"
"MLT","","ALL","1982","52.2"
"MLT","","ALL","1983","52.6"
"MLT","","ALL","1984","53.1"
"MLT","","ALL","1985","53.5"
"MLT","","ALL","1986","53.9"
"MLT","","ALL","1987","54.4"
"MLT","","ALL","1988","54.8"
"MLT","","ALL","1989","55.3"
"MLT","","ALL","1990","59.21"
"MLT","","ALL","1991","59.43"
"MLT","","ALL","1992","59.65"
"MLT","","ALL","1993","59.91"
"MLT","","ALL","1994","60.2"
"MLT","","ALL","1995","60.51"
"MLT","","ALL","1996","60.85"
"MLT","","ALL","1997","61.21"
"MLT","","ALL","1998","61.58"
"MLT","","ALL","1999","61.96"
"MLT","","ALL","2000","62.34"
"MLT","","ALL","2001","62.71"
"MLT","","ALL","2002","63.05"
"MLT","","ALL","2003","63.38"
"MLT","","ALL","2004","63.68"
"MLT","","ALL","2005","63.94"
"MLT","","ALL","2006","64.16"
"MLT","","ALL","2007","64.34"
"MLT","","ALL","2008","64.48"
"MLT","","ALL","2009","64.58"
"MLT","","ALL","2010","64.63"
"MLT","","ALL","2011","64.66"
"MLT","","ALL","2012","64.66"
"MLT","","ALL","2013","64.65"
"MLT","","ALL","2014","64.64"
"MLT","","ALL","2015","64.63"
"MLT","","ALL","2016","64.64"
"MLT","","ALL","2017","64.65"
"MLT","","ALL","2018","64.65"
"MLT","","ALL","2019","64.65"
"MLT","","ALL","2020","64.66"
"MLT","","ALL","2021","64.66"
"MLT","","ALL","2022","64.66"
"MNE","","ALL","1975","31.4"
"MNE","","ALL","1976","32.1"
"MNE","","ALL","1977","32.9"
"MNE","","ALL","1978","33.6"
"MNE","","ALL","1979","34.3"
"MNE","","ALL","1980","35.1"
"MNE","","ALL","1981","35.9"
"MNE","","ALL","1982","36.6"
"MNE","","ALL","1983","37.4"
"MNE","","ALL","1984","38.2"
"MNE","","ALL","1985","38.9"
"MNE","","ALL","1986","39.7"
"MNE","","ALL","1987","40.5"
"MNE","","ALL","1988","41.3"
"MNE","","ALL","1989","42.1"
"MNE","","ALL","1990","38.65"
"MNE","","ALL","1991","39.01"
"MNE","","ALL","1992","39.36"
"MNE","","ALL","1993","39.7"
"MNE","","ALL","1994","40.02"
"MNE","","ALL","1995","40.35"
"MNE","","ALL","1996","40.68"
"MNE","","ALL","1997","41.03"
"MNE","","ALL","1998","41.4"
"MNE","","ALL","1999","41.79"
"MNE","","ALL","2000","42.2"
"MNE","","ALL","2001","42.63"
"MNE","","ALL","2002","43.06"
"MNE","","ALL","2003","43.51"
"MNE","","ALL","2004","43.96"
"MNE","","ALL","2005","44.4"
"MNE","","ALL","2006","44.83"
"MNE","","ALL","2007","45.25"
"MNE","","ALL","2008","45.64"
"MNE","","ALL","2009","46.02"
"MNE","","ALL","2010","46.37"
"MNE","","ALL","2011","46.7"
"MNE","","ALL","2012","47.02"
"MNE","","ALL","2013","47.32"
"MNE","","ALL","2014","47.62"
"MNE","","ALL","2015","47.92"
"MNE","","ALL","2016","48.22"
"MNE","","ALL","2017","48.51"
"MNE","","ALL","2018","48.8"
"MNE","","ALL","2019","49.09"
"MNE","","ALL","2020","49.38"
"MNE","","ALL","2021","49.68"
"MNE","","ALL","2022","49.98"
"NLD","","ALL","1975","33.1"
"NLD","","ALL","1976","33.7"
"NLD","","ALL","1977","34.3"
"NLD","","ALL","1978","34.8"
"NLD","","ALL","1979","35.4"
"NLD","","ALL","1980","36"
"NLD","","ALL","1981","36.6"
"NLD","","ALL","1982","37.2"
"NLD","","ALL","1983","37.8"
"NLD","","ALL","1984","38.5"
"NLD","","ALL","1985","39.1"
"NLD","","ALL","1986","39.7"
"NLD","","ALL","1987","40.4"
"NLD","","ALL","1988","41"
"NLD","","ALL","1989","41.6"
"NLD","","ALL","1990","39.57"
"NLD","","ALL","1991","40.17"
"NLD","","ALL","1992","40.77"
"NLD","","ALL","1993","41.37"
"NLD","","ALL","1994","41.98"
"NLD","","ALL","1995","42.6"
"NLD","","ALL","1996","43.21"
"NLD","","ALL","1997","43.82"
"NLD","","ALL","1998","44.4"
"NLD","","ALL","1999","44.96"
"NLD","","ALL","2000","45.47"
"NLD","","ALL","2001","45.94"
"NLD","","ALL","2002","46.35"
"NLD","","ALL","2003","46.72"
"NLD","","ALL","2004","47.03"
"NLD","","ALL","2005","47.27"
"NLD","","ALL","2006","47.46"
"NLD","","ALL","2007","47.58"
"NLD","","ALL","2008","47.64"
"NLD","","ALL","2009","47.63"
"NLD","","ALL","2010","47.57"
"NLD","","ALL","2011","47.47"
"NLD","","ALL","2012","47.34"
"NLD","","ALL","2013","47.2"
"NLD","","ALL","2014","47.05"
"NLD","","ALL","2015","46.91"
"NLD","","ALL","2016","46.77"
"NLD","","ALL","2017","46.63"
"NLD","","ALL","2018","46.49"
"NLD","","ALL","2019","46.35"
"NLD","","ALL","2020","46.21"
"NLD","","ALL","2021","46.07"
"NLD","","ALL","2022","45.93"
"NOR","","ALL","1975","35.8"
"NOR","","ALL","1976","36.5"
"NOR","","ALL","1977","37.2"
"NOR","","ALL","1978","37.8"
"NOR","","ALL","1979","38.5"
"NOR","","ALL","1980","39.1"
"NOR","","ALL","1981","39.7"
"NOR","","ALL","1982","40.3"
"NOR","","ALL","1983","40.9"
"NOR","","ALL","1984","41.5"
"NOR","","ALL","1985","42.1"
"NOR","","ALL","1986","42.6"
"NOR","","ALL","1987","43.2"
"NOR","","ALL","1988","43.7"
"NOR","","ALL","1989","44.3"
"NOR","","ALL","1990","40.08"
"NOR","","ALL","1991","40.79"
"NOR","","ALL","1992","41.53"
"NOR","","ALL","1993","42.28"
"NOR","","ALL","1994","43.06"
"NOR","","ALL","1995","43.87"
"NOR","","ALL","1996","44.69"
"NOR","","ALL","1997","45.52"
"NOR","","ALL","1998","46.36"
"NOR","","ALL","1999","47.18"
"NOR","","ALL","2000","48"
"NOR","","ALL","2001","48.79"
"NOR","","ALL","2002","49.55"
"NOR","","ALL","2003","50.28"
"NOR","","ALL","2004","50.97"
"NOR","","ALL","2005","51.62"
"NOR","","ALL","2006","52.22"
"NOR","","ALL","2007","52.79"
"NOR","","ALL","2008","53.3"
"NOR","","ALL","2009","53.73"
"NOR","","ALL","2010","54.1"
"NOR","","ALL","2011","54.44"
"NOR","","ALL","2012","54.75"
"NOR","","ALL","2013","55.04"
"NOR","","ALL","2014","55.32"
"NOR","","ALL","2015","55.6"
"NOR","","ALL","2016","55.88"
"NOR","","ALL","2017","56.15"
"NOR","","ALL","2018","56.41"
"NOR","","ALL","2019","56.67"
"NOR","","ALL","2020","56.94"
"NOR","","ALL","2021","57.21"
"NOR","","ALL","2022","57.48"
"","NORDIC","ALL","1975","36.37"
"","NORDIC","ALL","1976","37.01"
"","NORDIC","ALL","1977","37.63"
"","NORDIC","ALL","1978","38.24"
"","NORDIC","ALL","1979","38.84"
"","NORDIC","ALL","1980","39.41"
"","NORDIC","ALL","1981","39.99"
"","NORDIC","ALL","1982","40.57"
"","NORDIC","ALL","1983","41.12"
"","NORDIC","ALL","1984","41.71"
"","NORDIC","ALL","1985","42.25"
"","NORDIC","ALL","1986","42.82"
"","NORDIC","ALL","1987","43.4"
"","NORDIC","ALL","1988","43.93"
"","NORDIC","ALL","1989","44.49"
"","NORDIC","ALL","1990","39.97"
"","NORDIC","ALL","1991","40.58"
"","NORDIC","ALL","1992","41.2"
"","NORDIC","ALL","1993","41.83"
"","NORDIC","ALL","1994","42.47"
"","NORDIC","ALL","1995","43.13"
"","NORDIC","ALL","1996","43.79"
"","NORDIC","ALL","1997","44.45"
"","NORDIC","ALL","1998","45.1"
"","NORDIC","ALL","1999","45.73"
"","NORDIC","ALL","2000","46.34"
"","NORDIC","ALL","2001","46.92"
"","NORDIC","ALL","2002","47.46"
"","NORDIC","ALL","2003","47.96"
"","NORDIC","ALL","2004","48.43"
"","NORDIC","ALL","2005","48.86"
"","NORDIC","ALL","2006","49.24"
"","NORDIC","ALL","2007","49.58"
"","NORDIC","ALL","2008","49.87"
"","NORDIC","ALL","2009","50.1"
"","NORDIC","ALL","2010","50.28"
"","NORDIC","ALL","2011","50.44"
"","NORDIC","ALL","2012","50.57"
"","NORDIC","ALL","2013","50.69"
"","NORDIC","ALL","2014","50.8"
"","NORDIC","ALL","2015","50.92"
"","NORDIC","ALL","2016","51.05"
"","NORDIC","ALL","2017","51.16"
"","NORDIC","ALL","2018","51.27"
"","NORDIC","ALL","2019","51.39"
"","NORDIC","ALL","2020","51.51"
"","NORDIC","ALL","2021","51.63"
"","NORDIC","ALL","2022","51.76"
"POL","","ALL","1975","40.2"
"POL","","ALL","1976","40.8"
"POL","","ALL","1977","41.3"
"POL","","ALL","1978","41.8"
"POL","","ALL","1979","42.4"
"POL","","ALL","1980","42.9"
"POL","","ALL","1981","43.4"
"POL","","ALL","1982","43.9"
"POL","","ALL","1983","44.4"
"POL","","ALL","1984","44.8"
"POL","","ALL","1985","45.3"
"POL","","ALL","1986","45.7"
"POL","","ALL","1987","46.2"
"POL","","ALL","1988","46.6"
"POL","","ALL","1989","47"
"POL","","ALL","1990","46.02"
"POL","","ALL","1991","46.21"
"POL","","ALL","1992","46.42"
"POL","","ALL","1993","46.64"
"POL","","ALL","1994","46.88"
"POL","","ALL","1995","47.16"
"POL","","ALL","1996","47.47"
"POL","","ALL","1997","47.84"
"POL","","ALL","1998","48.26"
"POL","","ALL","1999","48.74"
"POL","","ALL","2000","49.29"
"POL","","ALL","2001","49.9"
"POL","","ALL","2002","50.54"
"POL","","ALL","2003","51.22"
"POL","","ALL","2004","51.91"
"POL","","ALL","2005","52.61"
"POL","","ALL","2006","53.3"
"POL","","ALL","2007","53.97"
"POL","","ALL","2008","54.63"
"POL","","ALL","2009","55.27"
"POL","","ALL","2010","55.89"
"POL","","ALL","2011","56.49"
"POL","","ALL","2012","57.08"
"POL","","ALL","2013","57.66"
"POL","","ALL","2014","58.25"
"POL","","ALL","2015","58.83"
"POL","","ALL","2016","59.42"
"POL","","ALL","2017","59.99"
"POL","","ALL","2018","60.55"
"POL","","ALL","2019","61.11"
"POL","","ALL","2020","61.66"
"POL","","ALL","2021","62.21"
"POL","","ALL","2022","62.74"
"PRT","","ALL","1975","30.9"
"PRT","","ALL","1976","31.5"
"PRT","","ALL","1977","32.1"
"PRT","","ALL","1978","32.8"
"PRT","","ALL","1979","33.4"
"PRT","","ALL","1980","34"
"PRT","","ALL","1981","34.7"
"PRT","","ALL","1982","35.3"
"PRT","","ALL","1983","36"
"PRT","","ALL","1984","36.7"
"PRT","","ALL","1985","37.3"
"PRT","","ALL","1986","38"
"PRT","","ALL","1987","38.7"
"PRT","","ALL","1988","39.4"
"PRT","","ALL","1989","40.1"
"PRT","","ALL","1990","48.05"
"PRT","","ALL","1991","48.42"
"PRT","","ALL","1992","48.79"
"PRT","","ALL","1993","49.18"
"PRT","","ALL","1994","49.59"
"PRT","","ALL","1995","50"
"PRT","","ALL","1996","50.43"
"PRT","","ALL","1997","50.87"
"PRT","","ALL","1998","51.31"
"PRT","","ALL","1999","51.75"
"PRT","","ALL","2000","52.18"
"PRT","","ALL","2001","52.6"
"PRT","","ALL","2002","52.99"
"PRT","","ALL","2003","53.34"
"PRT","","ALL","2004","53.66"
"PRT","","ALL","2005","53.93"
"PRT","","ALL","2006","54.17"
"PRT","","ALL","2007","54.35"
"PRT","","ALL","2008","54.49"
"PRT","","ALL","2009","54.58"
"PRT","","ALL","2010","54.63"
"PRT","","ALL","2011","54.65"
"PRT","","ALL","2012","54.64"
"PRT","","ALL","2013","54.63"
"PRT","","ALL","2014","54.61"
"PRT","","ALL","2015","54.61"
"PRT","","ALL","2016","54.61"
"PRT","","ALL","2017","54.61"
"PRT","","ALL","2018","54.6"
"PRT","","ALL","2019","54.6"
"PRT","","ALL","2020","54.62"
"PRT","","ALL","2021","54.64"
"PRT","","ALL","2022","54.68"
"ROU","","ALL","1975","36"
"ROU","","ALL","1976","36.5"
"ROU","","ALL","1977","37.1"
"ROU","","ALL","1978","37.7"
"ROU","","ALL","1979","38.3"
"ROU","","ALL","1980","38.9"
"ROU","","ALL","1981","39.5"
"ROU","","ALL","1982","40.1"
"ROU","","ALL","1983","40.7"
"ROU","","ALL","1984","41.3"
"ROU","","ALL","1985","41.9"
"ROU","","ALL","1986","42.6"
"ROU","","ALL","1987","43.2"
"ROU","","ALL","1988","43.8"
"ROU","","ALL","1989","44.4"
"ROU","","ALL","1990","39.34"
"ROU","","ALL","1991","39.6"
"ROU","","ALL","1992","39.88"
"ROU","","ALL","1993","40.17"
"ROU","","ALL","1994","40.49"
"ROU","","ALL","1995","40.85"
"ROU","","ALL","1996","41.26"
"ROU","","ALL","1997","41.72"
"ROU","","ALL","1998","42.25"
"ROU","","ALL","1999","42.86"
"ROU","","ALL","2000","43.54"
"ROU","","ALL","2001","44.29"
"ROU","","ALL","2002","45.1"
"ROU","","ALL","2003","45.97"
"ROU","","ALL","2004","46.89"
"ROU","","ALL","2005","47.84"
"ROU","","ALL","2006","48.82"
"ROU","","ALL","2007","49.82"
"ROU","","ALL","2008","50.83"
"ROU","","ALL","2009","51.86"
"ROU","","ALL","2010","52.88"
"ROU","","ALL","2011","53.91"
"ROU","","ALL","2012","54.94"
"ROU","","ALL","2013","55.96"
"ROU","","ALL","2014","56.99"
"ROU","","ALL","2015","58.02"
"ROU","","ALL","2016","59.06"
"ROU","","ALL","2017","60.09"
"ROU","","ALL","2018","61.1"
"ROU","","ALL","2019","62.11"
"ROU","","ALL","2020","63.11"
"ROU","","ALL","2021","64.1"
"ROU","","ALL","2022","65.08"
"RUS","","ALL","1975","43.4"
"RUS","","ALL","1976","43.8"
"RUS","","ALL","1977","44.3"
"RUS","","ALL","1978","44.7"
"RUS","","ALL","1979","45.2"
"RUS","","ALL","1980","45.6"
"RUS","","ALL","1981","46"
"RUS","","ALL","1982","46.4"
"RUS","","ALL","1983","46.8"
"RUS","","ALL","1984","47.2"
"RUS","","ALL","1985","47.5"
"RUS","","ALL","1986","47.8"
"RUS","","ALL","1987","48.1"
"RUS","","ALL","1988","48.4"
"RUS","","ALL","1989","48.7"
"RUS","","ALL","1990","47.67"
"RUS","","ALL","1991","47.55"
"RUS","","ALL","1992","47.46"
"RUS","","ALL","1993","47.41"
"RUS","","ALL","1994","47.42"
"RUS","","ALL","1995","47.48"
"RUS","","ALL","1996","47.59"
"RUS","","ALL","1997","47.75"
"RUS","","ALL","1998","47.98"
"RUS","","ALL","1999","48.26"
"RUS","","ALL","2000","48.6"
"RUS","","ALL","2001","49"
"RUS","","ALL","2002","49.44"
"RUS","","ALL","2003","49.92"
"RUS","","ALL","2004","50.43"
"RUS","","ALL","2005","50.95"
"RUS","","ALL","2006","51.48"
"RUS","","ALL","2007","52"
"RUS","","ALL","2008","52.52"
"RUS","","ALL","2009","53.03"
"RUS","","ALL","2010","53.51"
"RUS","","ALL","2011","53.98"
"RUS","","ALL","2012","54.44"
"RUS","","ALL","2013","54.88"
"RUS","","ALL","2014","55.32"
"RUS","","ALL","2015","55.75"
"RUS","","ALL","2016","56.19"
"RUS","","ALL","2017","56.62"
"RUS","","ALL","2018","57.05"
"RUS","","ALL","2019","57.48"
"RUS","","ALL","2020","57.9"
"RUS","","ALL","2021","58.33"
"RUS","","ALL","2022","58.76"
"","SEEHN","ALL","1975","36.66"
"","SEEHN","ALL","1976","37.36"
"","SEEHN","ALL","1977","38"
"","SEEHN","ALL","1978","38.62"
"","SEEHN","ALL","1979","39.24"
"","SEEHN","ALL","1980","39.87"
"","SEEHN","ALL","1981","40.47"
"","SEEHN","ALL","1982","41.06"
"","SEEHN","ALL","1983","41.63"
"","SEEHN","ALL","1984","42.23"
"","SEEHN","ALL","1985","42.8"
"","SEEHN","ALL","1986","43.41"
"","SEEHN","ALL","1987","43.96"
"","SEEHN","ALL","1988","44.5"
"","SEEHN","ALL","1989","45.05"
"","SEEHN","ALL","1990","43.85"
"","SEEHN","ALL","1991","44.07"
"","SEEHN","ALL","1992","44.32"
"","SEEHN","ALL","1993","44.55"
"","SEEHN","ALL","1994","44.81"
"","SEEHN","ALL","1995","45.1"
"","SEEHN","ALL","1996","45.42"
"","SEEHN","ALL","1997","45.74"
"","SEEHN","ALL","1998","46.15"
"","SEEHN","ALL","1999","46.61"
"","SEEHN","ALL","2000","47.09"
"","SEEHN","ALL","2001","47.63"
"","SEEHN","ALL","2002","48.23"
"","SEEHN","ALL","2003","48.83"
"","SEEHN","ALL","2004","49.44"
"","SEEHN","ALL","2005","50.04"
"","SEEHN","ALL","2006","50.65"
"","SEEHN","ALL","2007","51.25"
"","SEEHN","ALL","2008","51.85"
"","SEEHN","ALL","2009","52.43"
"","SEEHN","ALL","2010","53"
"","SEEHN","ALL","2011","53.55"
"","SEEHN","ALL","2012","54.09"
"","SEEHN","ALL","2013","54.65"
"","SEEHN","ALL","2014","55.09"
"","SEEHN","ALL","2015","55.62"
"","SEEHN","ALL","2016","56.11"
"","SEEHN","ALL","2017","56.79"
"","SEEHN","ALL","2018","57.3"
"","SEEHN","ALL","2019","57.81"
"","SEEHN","ALL","2020","58.33"
"","SEEHN","ALL","2021","58.54"
"","SEEHN","ALL","2022","59.09"
"","SMALL","ALL","1975","36.65"
"","SMALL","ALL","1976","37.36"
"","SMALL","ALL","1977","38.13"
"","SMALL","ALL","1978","38.87"
"","SMALL","ALL","1979","39.61"
"","SMALL","ALL","1980","40.42"
"","SMALL","ALL","1981","41.16"
"","SMALL","ALL","1982","41.9"
"","SMALL","ALL","1983","42.65"
"","SMALL","ALL","1984","43.37"
"","SMALL","ALL","1985","44.07"
"","SMALL","ALL","1986","44.79"
"","SMALL","ALL","1987","45.44"
"","SMALL","ALL","1988","46.11"
"","SMALL","ALL","1989","46.77"
"","SMALL","ALL","1990","45.76"
"","SMALL","ALL","1991","46.27"
"","SMALL","ALL","1992","46.67"
"","SMALL","ALL","1993","47.08"
"","SMALL","ALL","1994","47.5"
"","SMALL","ALL","1995","47.92"
"","SMALL","ALL","1996","48.35"
"","SMALL","ALL","1997","48.79"
"","SMALL","ALL","1998","49.24"
"","SMALL","ALL","1999","49.69"
"","SMALL","ALL","2000","50.27"
"","SMALL","ALL","2001","50.73"
"","SMALL","ALL","2002","51.16"
"","SMALL","ALL","2003","51.57"
"","SMALL","ALL","2004","51.94"
"","SMALL","ALL","2005","52.29"
"","SMALL","ALL","2006","52.61"
"","SMALL","ALL","2007","52.88"
"","SMALL","ALL","2008","53.11"
"","SMALL","ALL","2009","53.29"
"","SMALL","ALL","2010","53.45"
"","SMALL","ALL","2011","53.57"
"","SMALL","ALL","2012","53.66"
"","SMALL","ALL","2013","53.74"
"","SMALL","ALL","2014","53.77"
"","SMALL","ALL","2015","53.85"
"","SMALL","ALL","2016","53.93"
"","SMALL","ALL","2017","54.18"
"","SMALL","ALL","2018","54.26"
"","SMALL","ALL","2019","54.33"
"","SMALL","ALL","2020","54.53"
"","SMALL","ALL","2021","54.59"
"","SMALL","ALL","2022","54.61"
"SRB","","ALL","1975","35.8"
"SRB","","ALL","1976","36.5"
"SRB","","ALL","1977","37.1"
"SRB","","ALL","1978","37.7"
"SRB","","ALL","1979","38.3"
"SRB","","ALL","1980","38.9"
"SRB","","ALL","1981","39.5"
"SRB","","ALL","1982","40.1"
"SRB","","ALL","1983","40.6"
"SRB","","ALL","1984","41.2"
"SRB","","ALL","1985","41.8"
"SRB","","ALL","1986","42.3"
"SRB","","ALL","1987","42.8"
"SRB","","ALL","1988","43.3"
"SRB","","ALL","1989","43.9"
"SRB","","ALL","1990","45.66"
"SRB","","ALL","1991","45.8"
"SRB","","ALL","1992","45.94"
"SRB","","ALL","1993","46.07"
"SRB","","ALL","1994","46.21"
"SRB","","ALL","1995","46.36"
"SRB","","ALL","1996","46.53"
"SRB","","ALL","1997","46.72"
"SRB","","ALL","1998","46.95"
"SRB","","ALL","1999","47.2"
"SRB","","ALL","2000","47.49"
"SRB","","ALL","2001","47.8"
"SRB","","ALL","2002","48.14"
"SRB","","ALL","2003","48.48"
"SRB","","ALL","2004","48.83"
"SRB","","ALL","2005","49.17"
"SRB","","ALL","2006","49.51"
"SRB","","ALL","2007","49.85"
"SRB","","ALL","2008","50.17"
"SRB","","ALL","2009","50.48"
"SRB","","ALL","2010","50.77"
"SRB","","ALL","2011","51.05"
"SRB","","ALL","2012","51.32"
"SRB","","ALL","2013","51.59"
"SRB","","ALL","2014","51.87"
"SRB","","ALL","2015","52.16"
"SRB","","ALL","2016","52.45"
"SRB","","ALL","2017","52.75"
"SRB","","ALL","2018","53.04"
"SRB","","ALL","2019","53.34"
"SRB","","ALL","2020","53.64"
"SRB","","ALL","2021","53.95"
"SRB","","ALL","2022","54.27"
"SVK","","ALL","1975","36.3"
"SVK","","ALL","1976","37"
"SVK","","ALL","1977","37.7"
"SVK","","ALL","1978","38.5"
"SVK","","ALL","1979","39.2"
"SVK","","ALL","1980","39.9"
"SVK","","ALL","1981","40.6"
"SVK","","ALL","1982","41.3"
"SVK","","ALL","1983","41.9"
"SVK","","ALL","1984","42.5"
"SVK","","ALL","1985","43.1"
"SVK","","ALL","1986","43.7"
"SVK","","ALL","1987","44.2"
"SVK","","ALL","1988","44.7"
"SVK","","ALL","1989","45.2"
"SVK","","ALL","1990","47.62"
"SVK","","ALL","1991","47.78"
"SVK","","ALL","1992","47.94"
"SVK","","ALL","1993","48.1"
"SVK","","ALL","1994","48.27"
"SVK","","ALL","1995","48.45"
"SVK","","ALL","1996","48.66"
"SVK","","ALL","1997","48.9"
"SVK","","ALL","1998","49.17"
"SVK","","ALL","1999","49.48"
"SVK","","ALL","2000","49.83"
"SVK","","ALL","2001","50.23"
"SVK","","ALL","2002","50.66"
"SVK","","ALL","2003","51.11"
"SVK","","ALL","2004","51.59"
"SVK","","ALL","2005","52.08"
"SVK","","ALL","2006","52.59"
"SVK","","ALL","2007","53.1"
"SVK","","ALL","2008","53.61"
"SVK","","ALL","2009","54.12"
"SVK","","ALL","2010","54.62"
"SVK","","ALL","2011","55.12"
"SVK","","ALL","2012","55.62"
"SVK","","ALL","2013","56.1"
"SVK","","ALL","2014","56.6"
"SVK","","ALL","2015","57.1"
"SVK","","ALL","2016","57.6"
"SVK","","ALL","2017","58.11"
"SVK","","ALL","2018","58.6"
"SVK","","ALL","2019","59.09"
"SVK","","ALL","2020","59.58"
"SVK","","ALL","2021","60.08"
"SVK","","ALL","2022","60.56"
"SVN","","ALL","1975","35.4"
"SVN","","ALL","1976","36.1"
"SVN","","ALL","1977","36.9"
"SVN","","ALL","1978","37.6"
"SVN","","ALL","1979","38.4"
"SVN","","ALL","1980","39.2"
"SVN","","ALL","1981","39.9"
"SVN","","ALL","1982","40.6"
"SVN","","ALL","1983","41.2"
"SVN","","ALL","1984","41.8"
"SVN","","ALL","1985","42.4"
"SVN","","ALL","1986","42.9"
"SVN","","ALL","1987","43.4"
"SVN","","ALL","1988","43.9"
"SVN","","ALL","1989","44.3"
"SVN","","ALL","1990","47.4"
"SVN","","ALL","1991","47.76"
"SVN","","ALL","1992","48.12"
"SVN","","ALL","1993","48.47"
"SVN","","ALL","1994","48.82"
"SVN","","ALL","1995","49.16"
"SVN","","ALL","1996","49.51"
"SVN","","ALL","1997","49.86"
"SVN","","ALL","1998","50.23"
"SVN","","ALL","1999","50.61"
"SVN","","ALL","2000","50.99"
"SVN","","ALL","2001","51.36"
"SVN","","ALL","2002","51.73"
"SVN","","ALL","2003","52.08"
"SVN","","ALL","2004","52.4"
"SVN","","ALL","2005","52.69"
"SVN","","ALL","2006","52.95"
"SVN","","ALL","2007","53.18"
"SVN","","ALL","2008","53.37"
"SVN","","ALL","2009","53.52"
"SVN","","ALL","2010","53.64"
"SVN","","ALL","2011","53.72"
"SVN","","ALL","2012","53.77"
"SVN","","ALL","2013","53.81"
"SVN","","ALL","2014","53.85"
"SVN","","ALL","2015","53.92"
"SVN","","ALL","2016","54.02"
"SVN","","ALL","2017","54.14"
"SVN","","ALL","2018","54.26"
"SVN","","ALL","2019","54.4"
"SVN","","ALL","2020","54.55"
"SVN","","ALL","2021","54.7"
"SVN","","ALL","2022","54.85"
"SWE","","ALL","1975","37.5"
"SWE","","ALL","1976","38.1"
"SWE","","ALL","1977","38.6"
"SWE","","ALL","1978","39.1"
"SWE","","ALL","1979","39.6"
"SWE","","ALL","1980","40"
"SWE","","ALL","1981","40.5"
"SWE","","ALL","1982","41"
"SWE","","ALL","1983","41.4"
"SWE","","ALL","1984","41.9"
"SWE","","ALL","1985","42.3"
"SWE","","ALL","1986","42.8"
"SWE","","ALL","1987","43.3"
"SWE","","ALL","1988","43.7"
"SWE","","ALL","1989","44.2"
"SWE","","ALL","1990","38.9"
"SWE","","ALL","1991","39.5"
"SWE","","ALL","1992","40.12"
"SWE","","ALL","1993","40.75"
"SWE","","ALL","1994","41.41"
"SWE","","ALL","1995","42.08"
"SWE","","ALL","1996","42.76"
"SWE","","ALL","1997","43.45"
"SWE","","ALL","1998","44.13"
"SWE","","ALL","1999","44.78"
"SWE","","ALL","2000","45.4"
"SWE","","ALL","2001","45.99"
"SWE","","ALL","2002","46.53"
"SWE","","ALL","2003","47.04"
"SWE","","ALL","2004","47.5"
"SWE","","ALL","2005","47.92"
"SWE","","ALL","2006","48.3"
"SWE","","ALL","2007","48.63"
"SWE","","ALL","2008","48.9"
"SWE","","ALL","2009","49.13"
"SWE","","ALL","2010","49.31"
"SWE","","ALL","2011","49.44"
"SWE","","ALL","2012","49.56"
"SWE","","ALL","2013","49.65"
"SWE","","ALL","2014","49.75"
"SWE","","ALL","2015","49.84"
"SWE","","ALL","2016","49.94"
"SWE","","ALL","2017","50.04"
"SWE","","ALL","2018","50.15"
"SWE","","ALL","2019","50.24"
"SWE","","ALL","2020","50.34"
"SWE","","ALL","2021","50.45"
"SWE","","ALL","2022","50.55"
"TJK","","ALL","1975","26"
"TJK","","ALL","1976","26.4"
"TJK","","ALL","1977","26.7"
"TJK","","ALL","1978","27.1"
"TJK","","ALL","1979","27.4"
"TJK","","ALL","1980","27.8"
"TJK","","ALL","1981","28.1"
"TJK","","ALL","1982","28.5"
"TJK","","ALL","1983","28.9"
"TJK","","ALL","1984","29.2"
"TJK","","ALL","1985","29.6"
"TJK","","ALL","1986","30"
"TJK","","ALL","1987","30.4"
"TJK","","ALL","1988","30.8"
"TJK","","ALL","1989","31.2"
"TJK","","ALL","1990","31.59"
"TJK","","ALL","1991","32.19"
"TJK","","ALL","1992","32.79"
"TJK","","ALL","1993","33.4"
"TJK","","ALL","1994","34.02"
"TJK","","ALL","1995","34.68"
"TJK","","ALL","1996","35.37"
"TJK","","ALL","1997","36.09"
"TJK","","ALL","1998","36.84"
"TJK","","ALL","1999","37.62"
"TJK","","ALL","2000","38.42"
"TJK","","ALL","2001","39.25"
