COUNTRY,YEAR,SEX,circulatory_diseases,youth_unemployment_rate,gross_national_income,unemployment_rate,regular_daily_smokers,average_fruit_vegtable_ppd,fat_available_ppd,adult_overweight,self_injury,average_number_of_calories_available_per_person_per_day,total_hospital_beds,Ischaemic_heart_diseas,life_expectancy,alcahol_consumption_liter_per_capita,protein_ppd
France,2014.0,ALL,721.43,24.17,43340.0,9.9,28.6,175.02,149.3,38.26,0.45,3411.0,410921.0,6.99,83.14,12.07,107.14
France,2015.0,ALL,,24.65,41130.0,10.0,,171.76,148.64,37.76,,3488.0,,,,11.87,108.88
France,2016.0,ALL,,24.44,39100.0,9.7,,192.45,149.64,37.26,,3532.0,,,,11.74,109.56
France,2017.0,ALL,697.73,22.13,38320.0,9.1,26.9,195.72,149.11,36.76,0.39,3510.0,,6.84,82.95,11.69,109.36
France,2018.0,ALL,679.96,20.75,41200.0,8.7,25.4,181.91,149.74,36.26,0.61,3477.0,,6.71,83.12,11.24,108.5
France,2019.0,ALL,,19.51,42550.0,8.2,24.0,187.42,151.5,35.76,,3532.0,,,,11.44,109.73
France,2020.0,ALL,,20.18,39500.0,7.8,,,,35.26,,,,,,,
France,2021.0,ALL,,20.09,43880.0,,,,,34.77,,,,,,,
France,2022.0,ALL,,,,,,,,34.29,,,,,,,
Greece,1975.0,ALL,2393.45,,,3.0,,389.13,121.16,40.5,0.81,3342.0,58501.0,29.48,74.49,10.88,105.62
Greece,1976.0,ALL,2462.87,,,2.3,,323.03,121.02,41.2,0.67,3324.0,58574.0,32.75,74.62,11.01,106.19
Greece,1977.0,ALL,2510.67,,,2.1,,319.24,123.37,41.9,0.65,3340.0,59117.0,32.83,74.73,10.92,104.37
Greece,1978.0,ALL,2463.23,,,2.3,,367.17,123.11,42.6,0.72,3341.0,58994.0,32.62,75.27,11.39,106.79
Greece,1979.0,ALL,2590.66,,,2.2,,356.63,123.47,43.2,0.71,3338.0,60073.0,31.25,75.52,11.59,106.8
Greece,1980.0,ALL,2733.49,,,2.4,,363.41,121.8,43.9,0.69,3195.0,60067.0,30.76,75.38,13.21,102.95
Greece,1981.0,ALL,2644.19,,,2.7,,439.72,123.23,44.5,0.85,3368.0,59914.0,30.8,75.76,12.04,105.68
Greece,1982.0,ALL,2658.97,,,3.2,,387.68,126.41,45.2,0.91,3406.0,58938.0,31.73,76.0,11.01,108.34
Greece,1983.0,ALL,2784.91,,,3.8,,396.05,130.12,45.8,0.81,3433.0,57496.0,31.82,75.8,11.78,108.26
Greece,1984.0,ALL,2668.52,,,4.2,,445.79,135.58,46.4,0.94,3550.0,57081.0,31.24,76.25,11.59,111.21
Greece,1985.0,ALL,2890.5,,,5.1,,439.38,137.95,47.0,1.06,3511.0,54438.0,32.48,75.99,10.88,109.4
Greece,1986.0,ALL,2902.8,,,6.1,,365.77,130.49,47.6,0.93,3338.0,52864.0,30.49,76.51,8.92,106.01
Greece,1987.0,ALL,2967.22,,,6.4,,367.55,134.39,48.2,0.78,3461.0,51745.0,33.46,76.25,9.82,109.42
Greece,1988.0,ALL,2876.57,,,6.0,,440.76,138.0,48.7,1.07,3544.0,51587.0,32.09,76.85,10.1,109.35
Greece,1989.0,ALL,2839.98,,,6.5,,436.87,141.67,49.3,0.81,3630.0,51448.0,31.55,77.03,10.15,113.64
Greece,1990.0,ALL,2843.28,,,6.4,,424.85,138.78,48.96,1.02,3540.0,51329.0,31.37,77.19,10.33,111.81
Greece,1991.0,ALL,2795.36,23.5,,7.3,46.0,442.67,141.1,49.39,1.4,3538.0,51297.0,30.49,77.32,10.18,112.57
Greece,1992.0,ALL,2694.38,23.84,,7.6,,425.02,146.26,49.83,1.19,3605.0,51422.0,30.58,77.29,9.99,112.48
Greece,1993.0,ALL,2603.24,25.75,,7.1,,433.15,140.28,50.3,1.26,3546.0,52144.0,29.73,77.57,10.67,112.07
Greece,1994.0,ALL,2695.26,26.6,,7.2,37.0,450.06,145.61,50.79,1.11,3580.0,51788.0,29.43,77.73,10.43,113.09
Greece,1995.0,ALL,2743.81,26.75,,10.0,39.0,418.05,145.68,51.31,1.25,3515.0,52227.0,30.22,77.67,10.09,113.34
Greece,1996.0,ALL,2712.48,29.82,,10.3,,420.13,145.43,51.85,1.49,3510.0,52586.0,30.51,77.79,9.67,113.03
Greece,1997.0,ALL,2662.35,29.75,,10.3,,404.01,146.87,52.41,1.47,3515.0,52474.0,31.54,78.12,9.5,113.38
Greece,1998.0,ALL,2709.63,28.96,,10.8,,407.3,147.71,52.98,1.26,3535.0,52495.0,30.82,78.04,9.03,112.12
Greece,1999.0,ALL,2635.09,30.99,,11.7,,456.51,147.97,53.57,1.13,3625.0,51404.0,31.65,78.12,9.47,116.24
Greece,2000.0,ALL,2634.17,28.93,,11.1,37.6,452.96,141.54,54.16,1.04,3602.0,51500.0,29.59,78.23,8.6,120.78
Greece,2001.0,ALL,2555.71,27.75,,10.8,,452.7,142.17,54.75,0.96,3614.0,52276.0,30.6,78.62,8.75,115.32
Greece,2002.0,ALL,2533.82,25.64,,10.4,45.0,429.35,146.9,55.34,0.69,3639.0,51781.0,29.84,78.8,8.22,113.87
Greece,2003.0,ALL,2540.11,25.3,,9.8,,439.09,146.97,55.9,1.04,3651.0,51762.0,31.31,78.93,8.91,117.79
Greece,2004.0,ALL,2426.39,26.02,,10.6,,487.33,148.51,56.45,0.84,3719.0,51871.0,32.27,79.04,9.1,117.27
Greece,2005.0,ALL,2264.87,25.68,,10.0,,433.74,149.23,56.97,0.97,3593.0,52511.0,29.57,79.32,9.15,114.54
Greece,2006.0,ALL,2187.32,24.88,24570.0,9.0,,389.78,148.22,57.46,0.77,3485.0,53701.0,29.24,79.79,8.68,113.64
Greece,2007.0,ALL,2096.55,22.6,26370.0,8.4,,399.71,149.3,57.91,1.06,3511.0,53888.0,30.73,79.55,8.89,115.11
Greece,2008.0,ALL,1976.02,21.74,28710.0,7.8,,370.81,152.45,58.31,1.22,3519.0,53652.0,28.05,80.13,8.73,111.93
Greece,2009.0,ALL,1848.64,25.55,29420.0,9.6,31.9,392.16,153.86,58.65,1.33,3505.0,54704.0,28.85,80.34,8.32,113.27
Greece,2010.0,ALL,1719.7,32.74,27610.0,12.7,,336.62,152.8,58.95,1.36,3442.0,49828.0,27.12,80.69,8.33,111.75
Greece,2011.0,ALL,1637.97,44.48,24560.0,17.9,,362.46,154.27,59.21,1.49,3425.0,49692.0,27.18,80.9,7.48,108.83
Greece,2012.0,ALL,1602.11,55.16,23180.0,24.4,,347.35,149.07,59.44,1.38,3401.0,49100.0,27.87,80.82,7.62,107.45
Greece,2013.0,ALL,,58.16,22430.0,27.5,,350.34,146.97,59.64,,3397.0,46510.0,,,7.55,107.95
Greece,2014.0,ALL,1356.33,52.32,22010.0,26.5,27.3,271.38,152.15,59.84,0.97,3439.0,46160.0,24.52,81.56,7.06,109.06
Greece,2015.0,ALL,1352.23,49.75,20190.0,24.9,,283.26,148.21,60.04,0.8,3396.0,,25.19,81.1,6.68,106.23
Greece,2016.0,ALL,1250.32,47.21,18640.0,23.5,,259.03,147.48,60.24,0.73,3336.0,,24.28,81.51,6.68,105.05
Greece,2017.0,ALL,1308.36,43.51,17960.0,21.5,,267.88,148.97,60.44,0.79,3373.0,,24.49,81.44,6.67,105.99
Greece,2018.0,ALL,1208.55,39.82,19080.0,19.3,,279.97,153.46,60.63,0.98,3366.0,,23.54,81.94,6.45,109.73
Greece,2019.0,ALL,1174.1,35.16,19670.0,17.3,24.9,294.15,154.97,60.82,0.83,3396.0,,23.82,81.76,6.33,107.35
Greece,2020.0,ALL,1198.56,34.92,17950.0,16.3,,,,61.02,0.78,,,23.08,81.46,,
Greece,2021.0,ALL,,36.87,20140.0,14.7,,,,61.22,,,,,,,
Greece,2022.0,ALL,,,,12.4,,,,61.44,,,,,,,
Croatia,1975.0,ALL,,,,,,,,37.5,,,,,,,
Croatia,1976.0,ALL,,,,,,,,38.2,,,,,,,
Croatia,1977.0,ALL,,,,,,,,38.9,,,,,,,
Croatia,1978.0,ALL,,,,,,,,39.7,,,,,,,
Croatia,1979.0,ALL,,,,,,,,40.4,,,,,,,
Croatia,1980.0,ALL,,,,4.44,,,,41.1,,,,,,,
Croatia,1981.0,ALL,,,,5.3,,,,41.8,,,,,,,
Croatia,1982.0,ALL,,,,6.0,,,,42.5,,,,,,,
Croatia,1983.0,ALL,,,,6.2,,,,43.1,,,,,,,
Croatia,1984.0,ALL,,,,6.4,,,,43.7,,,,,,,
Croatia,1985.0,ALL,4346.42,,,6.5,,,,44.2,2.4,,,39.96,71.46,,
Croatia,1986.0,ALL,4347.61,,,6.5,,,,44.8,2.41,,,40.54,71.77,,
Croatia,1987.0,ALL,4356.83,,,6.4,,,,45.3,2.55,,,40.17,71.61,13.51,
Croatia,1988.0,ALL,4244.23,,,6.9,,,,45.8,2.04,,,39.76,71.89,11.07,
Croatia,1989.0,ALL,4243.46,,,7.2,,,,46.3,2.24,,,38.46,72.29,10.92,
Croatia,1990.0,ALL,4116.88,,,8.2,,,,45.83,2.7,,,38.95,72.56,15.9,
Croatia,1991.0,ALL,3897.39,40.28,,14.9,,,,46.18,3.72,,,43.0,71.0,13.69,
Croatia,1992.0,ALL,3697.74,38.26,,15.3,,112.37,68.41,46.54,4.9,2312.0,,42.63,71.78,11.47,59.5
Croatia,1993.0,ALL,3854.35,35.75,,14.8,,133.08,60.6,46.9,4.7,2240.0,,41.87,72.65,11.26,57.5
Croatia,1994.0,ALL,3784.47,34.02,,14.5,,154.61,64.77,47.28,3.29,2368.0,,39.18,73.16,11.61,59.67
Croatia,1995.0,ALL,3649.94,31.38,,14.5,32.6,178.21,73.18,47.68,3.25,2546.0,,39.43,73.3,10.91,64.49
Croatia,1996.0,ALL,4152.83,28.79,,16.4,,188.65,71.66,48.1,2.93,2552.0,,40.78,72.69,11.1,63.93
Croatia,1997.0,ALL,4260.81,27.86,5570.0,17.5,,178.8,71.05,48.56,2.74,2529.0,,43.36,72.62,13.21,63.34
Croatia,1998.0,ALL,4564.03,31.62,5470.0,17.2,,189.53,67.71,49.06,3.26,2517.0,,43.47,72.49,13.84,62.56
Croatia,1999.0,ALL,4483.89,36.43,5230.0,19.1,,203.42,77.51,49.61,2.79,2543.0,,40.96,72.82,12.15,66.57
Croatia,2000.0,ALL,4438.28,41.6,5260.0,21.1,30.3,181.65,80.92,50.19,2.62,2556.0,26955.0,39.87,72.99,13.24,66.69
Croatia,2001.0,ALL,3676.8,39.48,5350.0,22.0,,196.11,82.43,50.82,1.89,2738.0,26618.0,39.6,74.65,13.69,72.34
Croatia,2002.0,ALL,3674.29,36.18,5660.0,22.3,,203.21,88.36,51.48,1.38,2820.0,25187.0,37.58,74.84,13.88,76.18
Croatia,2003.0,ALL,3830.69,35.54,6730.0,19.2,27.4,193.27,88.53,52.16,1.54,2868.0,24927.0,39.03,74.73,12.99,75.65
Croatia,2004.0,ALL,3189.63,32.32,8600.0,13.6,,153.55,101.26,52.85,1.72,2943.0,24549.0,34.74,75.65,12.42,75.24
Croatia,2005.0,ALL,3353.15,31.82,10250.0,12.6,,142.28,107.44,53.54,1.27,2980.0,24220.0,35.45,75.44,10.72,78.13
Croatia,2006.0,ALL,3194.94,28.53,11420.0,12.7,,178.9,114.75,54.24,1.75,3070.0,24237.0,33.16,76.01,10.98,80.49
Croatia,2007.0,ALL,3208.06,24.99,12780.0,11.1,,194.37,119.91,54.92,1.41,3077.0,24352.0,31.04,75.89,11.36,81.54
Croatia,2008.0,ALL,3061.8,23.58,14390.0,8.3,,195.9,122.73,55.59,1.62,3109.0,24282.0,32.39,76.14,11.36,82.62
Croatia,2009.0,ALL,2966.3,25.15,14240.0,9.1,,206.74,113.16,56.25,1.2,3058.0,23806.0,31.59,76.42,11.11,84.17
Croatia,2010.0,ALL,2858.36,32.31,14220.0,11.8,,167.84,104.39,56.88,1.29,2971.0,24831.0,32.48,76.86,10.71,80.68
Croatia,2011.0,ALL,2706.7,36.65,14230.0,13.4,,172.05,105.27,57.5,1.04,2998.0,25030.0,30.47,77.26,11.01,81.74
Croatia,2012.0,ALL,2617.58,42.11,13610.0,15.8,,147.06,114.03,58.11,1.16,2995.0,25129.0,30.43,77.38,10.58,83.55
Croatia,2013.0,ALL,2493.59,50.06,13760.0,17.2,,168.8,118.45,58.72,1.0,3059.0,24933.0,27.63,77.85,10.39,84.37
Croatia,2014.0,ALL,2406.6,45.53,13500.0,17.3,27.5,139.65,108.19,59.32,0.8,2977.0,25036.0,28.6,78.0,9.5,84.79
Croatia,2015.0,ALL,2532.51,42.35,13270.0,16.2,,162.41,111.82,59.93,0.79,3047.0,,29.22,77.52,9.64,87.81
Croatia,2016.0,ALL,2222.84,31.26,12680.0,13.1,,331.61,115.19,60.55,1.11,3128.0,,27.21,78.27,10.0,89.82
Croatia,2017.0,ALL,2221.8,27.38,12980.0,11.2,,323.16,114.3,61.16,1.18,3063.0,,27.07,78.05,9.7,90.69
Croatia,2018.0,ALL,,23.76,14410.0,,,382.83,115.7,61.77,,3097.0,,,,9.63,92.06
Croatia,2019.0,ALL,1995.83,16.68,15540.0,,,360.8,118.29,62.38,0.72,3128.0,,22.65,78.63,9.64,93.51
Croatia,2020.0,ALL,2032.31,21.17,14810.0,,,,,62.99,0.85,,,20.97,77.89,,
Croatia,2021.0,ALL,2121.92,23.62,17150.0,,,,,63.6,0.71,,,22.39,76.63,,
Croatia,2022.0,ALL,,,,,,,,64.22,,,,,,,
Hungary,1975.0,ALL,4875.3,,,,,165.49,116.5,43.5,2.03,3380.0,,61.99,69.48,13.79,99.29
Hungary,1976.0,ALL,4814.41,,,,,162.93,115.49,44.0,2.08,3290.0,,65.05,69.65,14.72,100.68
Hungary,1977.0,ALL,4609.84,,,,,169.87,112.84,44.5,2.0,3279.0,,68.9,69.92,15.67,97.48
Hungary,1978.0,ALL,4886.99,,,,,165.7,111.74,45.0,2.2,3317.0,,76.17,69.41,16.06,99.83
Hungary,1979.0,ALL,4708.88,,,,,168.79,119.1,45.5,2.3,3270.0,,71.22,69.64,15.59,98.04
Hungary,1980.0,ALL,4839.26,,,,,159.76,119.4,46.0,2.59,3377.0,,79.39,69.11,16.88,102.25
Hungary,1981.0,ALL,4763.1,,,,,155.34,125.26,46.5,2.59,3394.0,,86.88,69.23,16.73,101.64
Hungary,1982.0,ALL,4764.89,,,,,157.13,128.14,46.9,2.46,3411.0,,86.21,69.41,16.82,101.43
Hungary,1983.0,ALL,4811.65,,,,,153.19,132.34,47.4,2.49,3422.0,,86.17,69.01,16.39,102.77
Hungary,1984.0,ALL,4651.53,,,,,148.88,124.93,47.8,2.62,3393.0,,85.83,69.11,16.82,103.66
Hungary,1985.0,ALL,4714.66,,,,,154.14,132.19,48.2,2.65,3422.0,,85.9,69.15,16.74,104.29
Hungary,1986.0,ALL,4600.93,,,,,156.04,134.71,48.6,2.86,3440.0,,85.94,69.31,16.67,105.16
Hungary,1987.0,ALL,4411.38,,,,,161.83,144.07,49.0,2.56,3600.0,,83.1,69.77,15.7,107.71
Hungary,1988.0,ALL,4277.22,,,,,162.81,139.55,49.4,2.73,3531.0,,82.59,70.16,15.34,106.92
Hungary,1989.0,ALL,4290.89,,,,,158.04,141.99,49.8,2.88,3496.0,,81.24,69.66,16.29,103.8
Hungary,1990.0,ALL,4424.55,,,1.7,,159.25,135.94,48.03,3.07,3380.0,,83.75,69.45,16.15,97.87
Hungary,1991.0,ALL,4361.78,16.31,,8.5,,159.21,125.4,48.32,3.95,3205.0,,85.06,69.5,15.43,95.21
Hungary,1992.0,ALL,4337.72,18.63,,9.9,44.0,159.39,134.15,48.62,3.91,3282.0,,86.26,69.17,14.82,93.83
Hungary,1993.0,ALL,4373.13,22.75,3660.0,12.1,,159.95,132.88,48.91,4.0,3105.0,,87.62,69.17,14.16,89.02
Hungary,1994.0,ALL,4157.32,20.8,4030.0,10.9,35.5,154.32,127.99,49.22,3.4,3026.0,,80.92,69.64,13.71,86.22
Hungary,1995.0,ALL,4076.06,18.59,4250.0,10.3,37.0,152.31,125.26,49.54,3.39,2949.0,,80.75,70.05,12.56,81.37
Hungary,1996.0,ALL,4098.77,19.34,4370.0,10.0,,157.44,124.31,49.87,3.1,2928.0,,75.34,70.65,12.55,78.03
Hungary,1997.0,ALL,3920.26,16.88,4400.0,8.8,,163.22,123.16,50.24,3.19,3008.0,,71.7,71.06,12.51,82.97
Hungary,1998.0,ALL,3930.84,15.25,4410.0,7.8,,167.56,126.27,50.64,3.14,3008.0,,72.64,70.97,12.69,81.89
Hungary,1999.0,ALL,4146.96,12.3,4490.0,7.0,32.5,165.35,123.94,51.08,2.81,2999.0,,72.51,70.75,12.09,83.7
Hungary,2000.0,ALL,3883.29,12.3,4620.0,6.4,30.2,180.98,134.52,51.54,2.53,3172.0,83271.0,65.57,71.49,12.23,91.15
Hungary,2001.0,ALL,3564.65,10.67,4790.0,5.7,,165.35,129.39,52.04,2.31,3094.0,80665.0,61.38,72.56,13.18,88.8
Hungary,2002.0,ALL,3594.16,11.39,5290.0,5.8,,172.22,135.95,52.55,2.38,3075.0,80360.0,58.41,72.64,13.28,89.11
Hungary,2003.0,ALL,3637.86,12.83,6630.0,5.9,30.4,183.64,129.19,53.07,1.87,3061.0,79976.0,59.31,72.59,13.24,87.27
Hungary,2004.0,ALL,3464.86,14.37,8650.0,6.1,,205.44,133.73,53.59,2.04,3192.0,79722.0,59.66,73.03,13.28,90.57
Hungary,2005.0,ALL,3570.17,19.36,10390.0,7.2,,188.86,138.39,54.12,1.8,3270.0,79834.0,63.74,73.01,12.95,90.59
Hungary,2006.0,ALL,3244.22,19.14,11250.0,7.5,,222.58,139.09,54.64,1.87,3278.0,80341.0,58.27,73.57,13.25,90.4
Hungary,2007.0,ALL,3168.61,18.05,11770.0,7.4,,187.57,139.55,55.15,1.65,3164.0,72260.0,56.42,73.65,12.54,87.25
Hungary,2008.0,ALL,3015.63,19.51,13250.0,7.8,,176.95,139.12,55.65,1.91,3149.0,71322.0,53.58,74.23,11.75,86.46
Hungary,2009.0,ALL,2985.25,26.38,13420.0,9.7,26.5,187.28,136.72,56.13,1.32,3140.0,71600.0,53.02,74.45,11.52,85.1
Hungary,2010.0,ALL,2978.52,26.35,13270.0,10.8,,129.86,136.71,56.6,1.37,3062.0,71818.0,52.09,74.78,10.7,81.53
Hungary,2011.0,ALL,2857.14,25.92,13260.0,10.7,,139.78,135.99,57.05,1.43,3064.0,71669.0,50.23,75.15,11.37,81.92
Hungary,2012.0,ALL,2893.6,28.12,13090.0,10.7,,142.53,132.7,57.49,1.31,3009.0,69449.0,47.35,75.33,11.13,80.66
Hungary,2013.0,ALL,2807.12,26.49,13520.0,9.9,,126.13,137.64,57.93,1.13,3037.0,69621.0,44.57,75.81,10.73,78.84
Hungary,2014.0,ALL,2740.79,20.34,13560.0,7.5,25.8,159.73,138.09,58.38,0.8,3110.0,68910.0,44.33,76.02,10.92,83.05
Hungary,2015.0,ALL,2699.86,17.21,13230.0,6.6,,155.97,147.76,58.85,1.13,3222.0,,45.15,76.01,10.95,85.09
Hungary,2016.0,ALL,2671.48,12.86,13100.0,5.0,,150.79,149.61,59.32,0.96,3251.0,,41.46,76.33,11.28,87.14
Hungary,2017.0,ALL,2761.8,10.68,13190.0,4.0,,147.08,151.98,59.8,0.78,3290.0,,41.7,76.12,10.79,88.49
Hungary,2018.0,ALL,2686.54,10.16,14980.0,3.6,,155.3,157.59,60.28,1.07,3350.0,,40.89,76.31,10.79,89.9
Hungary,2019.0,ALL,2615.9,11.4,16520.0,3.3,24.9,164.62,156.14,60.76,0.79,3391.0,,40.25,76.58,10.79,89.48
Hungary,2020.0,ALL,,12.77,15950.0,4.1,,,,61.24,,,,,,,
Hungary,2021.0,ALL,,13.52,17740.0,4.1,,,,61.71,,,,,,,
Hungary,2022.0,ALL,,,,3.6,,,,62.17,,,,,,,
Ireland,1975.0,ALL,4236.25,,3390.0,12.2,,111.02,124.47,33.8,1.02,3466.0,,93.6,71.53,13.84,111.84
Ireland,1976.0,ALL,4286.37,,3280.0,12.3,,118.65,125.29,34.5,0.38,3424.0,,91.36,71.78,13.55,109.58
Ireland,1977.0,ALL,4274.79,,3580.0,11.8,,120.6,126.94,35.2,0.92,3508.0,,94.58,71.92,13.56,110.85
Ireland,1978.0,ALL,4126.29,,4120.0,10.7,,128.96,133.18,35.9,0.77,3587.0,,94.79,71.87,13.86,112.63
Ireland,1979.0,ALL,4179.4,,5120.0,9.3,,134.37,130.74,36.6,0.91,3548.0,,92.72,72.11,13.83,109.41
Ireland,1980.0,ALL,4056.81,,6380.0,10.3,,137.52,138.44,37.3,0.79,3575.0,30834.0,91.32,72.45,13.19,112.61
Ireland,1981.0,ALL,3973.39,,6780.0,10.1,35.0,140.3,140.15,38.0,1.78,3541.0,31034.0,88.77,72.83,12.51,111.39
Ireland,1982.0,ALL,3857.62,,6390.0,12.1,,147.05,141.32,38.7,0.64,3608.0,30758.0,87.79,73.07,11.9,111.18
Ireland,1983.0,ALL,3920.27,,5720.0,14.7,,116.72,136.44,39.3,0.87,3545.0,30163.0,89.25,73.03,10.87,108.83
Ireland,1984.0,ALL,3582.34,,5610.0,16.4,,125.25,136.76,40.0,0.61,3539.0,29606.0,86.43,73.63,11.07,109.12
Ireland,1985.0,ALL,3757.52,,5630.0,17.7,34.6,122.92,137.92,40.7,0.74,3577.0,29030.0,82.85,73.53,11.62,111.92
Ireland,1986.0,ALL,3742.8,,6370.0,18.1,34.0,130.46,138.62,41.4,0.91,3614.0,28042.0,80.32,73.53,11.23,114.69
Ireland,1987.0,ALL,3326.62,,8220.0,18.8,32.0,138.36,140.15,42.0,1.1,3587.0,32334.0,79.65,74.4,10.99,117.9
Ireland,1988.0,ALL,3340.17,,10420.0,18.4,29.0,139.27,139.02,42.7,0.89,3587.0,29646.0,71.22,74.33,11.39,117.45
Ireland,1989.0,ALL,3265.42,,11100.0,17.9,30.0,136.27,140.11,43.4,0.62,3587.0,28905.0,69.89,74.4,11.79,111.75
Ireland,1990.0,ALL,3064.17,,12560.0,17.2,30.0,147.65,135.72,50.04,0.69,3624.0,28199.0,65.14,74.81,12.13,113.07
Ireland,1991.0,ALL,3004.18,22.47,13130.0,19.0,28.0,139.44,131.85,50.89,0.65,3577.0,28090.0,60.9,75.03,12.2,115.34
Ireland,1992.0,ALL,2916.37,22.04,14440.0,15.1,30.0,145.13,131.84,51.73,0.8,3621.0,27096.0,55.72,75.45,12.51,112.86
Ireland,1993.0,ALL,2955.81,24.12,14600.0,16.7,28.0,146.58,122.29,52.57,0.67,3530.0,25868.0,59.03,75.33,12.34,109.79
Ireland,1994.0,ALL,2886.45,22.2,15480.0,15.1,29.0,147.86,128.38,53.38,0.7,3575.0,25353.0,53.69,75.78,12.67,106.46
Ireland,1995.0,ALL,2869.43,18.25,16920.0,14.1,29.0,127.58,126.34,54.19,0.76,3510.0,25168.0,52.1,75.48,12.86,106.84
Ireland,1996.0,ALL,2759.34,17.55,18880.0,11.8,,159.05,129.8,54.98,0.95,3607.0,24622.0,47.68,75.88,13.66,109.67
Ireland,1997.0,ALL,2633.84,15.37,20650.0,10.1,,136.47,140.61,55.76,0.87,3682.0,24092.0,44.91,76.03,14.18,111.55
Ireland,1998.0,ALL,2541.49,11.08,21430.0,7.4,33.0,138.07,140.11,56.5,1.06,3678.0,23735.0,44.3,76.24,14.44,114.54
Ireland,1999.0,ALL,2550.74,8.29,22690.0,5.5,,126.67,139.43,57.23,0.97,3704.0,23447.0,38.24,76.11,14.95,117.31
Ireland,2000.0,ALL,2368.2,6.33,24130.0,4.1,,138.12,139.77,57.92,0.95,3727.0,23334.0,36.13,76.6,13.84,116.33
Ireland,2001.0,ALL,2191.97,5.94,24080.0,3.9,,160.74,135.94,58.58,1.03,3722.0,22658.0,31.86,77.23,14.04,120.47
Ireland,2002.0,ALL,2102.89,7.49,24920.0,4.4,27.0,191.16,133.88,59.18,1.02,3583.0,22732.0,31.46,77.75,13.95,116.64
Ireland,2003.0,ALL,1923.66,7.83,29980.0,4.6,,213.63,133.66,59.74,0.85,3592.0,22668.0,28.06,78.28,13.04,116.87
Ireland,2004.0,ALL,1811.51,8.01,37840.0,4.5,23.9,195.86,134.5,60.27,0.56,3573.0,22961.0,26.74,78.69,13.11,116.96
Ireland,2005.0,ALL,1682.81,8.23,44640.0,4.4,23.9,183.42,134.12,60.77,0.89,3485.0,22711.0,23.87,79.2,13.06,113.03
Ireland,2006.0,ALL,1626.98,8.27,47950.0,4.8,24.7,191.93,125.44,61.22,0.91,3503.0,22472.0,21.46,79.4,13.12,114.19
Ireland,2007.0,ALL,1592.0,9.2,50530.0,5.0,29.0,221.24,129.49,61.61,1.02,3532.0,22421.0,24.3,79.77,13.17,111.61
Ireland,2008.0,ALL,1547.36,13.59,50940.0,6.0,27.0,237.7,133.24,61.94,0.85,3582.0,21789.0,20.43,79.98,12.18,112.3
Ireland,2009.0,ALL,1459.24,24.69,46810.0,12.6,,230.02,130.19,62.21,1.02,3571.0,12813.0,21.22,79.98,10.93,111.61
Ireland,2010.0,ALL,,28.23,44850.0,14.4,,141.81,130.55,62.45,,3594.0,12434.0,,80.8,11.57,111.71
Ireland,2011.0,ALL,1315.8,29.63,42220.0,15.0,,147.0,130.27,62.66,0.61,3607.0,12008.0,17.68,80.86,11.49,108.26
Ireland,2012.0,ALL,1308.21,30.88,40730.0,15.5,,149.24,130.48,62.85,0.81,3603.0,11692.0,17.92,80.93,11.38,105.74
Ireland,2013.0,ALL,1279.91,26.85,43510.0,14.4,,149.84,126.26,63.03,0.57,3605.0,11837.0,16.4,81.12,10.51,109.97
Ireland,2014.0,ALL,,23.57,46410.0,12.2,,149.15,131.5,63.21,,3654.0,11989.0,,,10.88,106.41
Ireland,2015.0,ALL,1192.61,20.39,50390.0,10.1,23.0,156.7,136.51,63.4,0.45,3717.0,,16.61,81.58,10.81,114.31
Ireland,2016.0,ALL,1137.97,16.88,51810.0,8.8,23.0,159.14,135.12,63.61,,3746.0,,,,11.3,111.38
Ireland,2017.0,ALL,1063.17,14.47,53350.0,6.7,22.0,155.49,149.04,63.81,,3835.0,,,,11.13,115.46
Ireland,2018.0,ALL,1046.18,13.85,59350.0,5.8,20.0,155.87,148.19,64.0,0.47,3871.0,,14.2,82.25,11.15,117.24
Ireland,2019.0,ALL,991.11,12.56,63300.0,5.0,17.0,148.63,139.82,64.19,,3811.0,,,,10.91,111.05
Ireland,2020.0,ALL,947.74,15.36,65750.0,5.83,,,,64.37,,,,,,,
Ireland,2021.0,ALL,,17.43,74520.0,6.25,18.0,,,64.56,,,,,,,
Ireland,2022.0,ALL,,,,4.45,18.0,,,64.74,,,,,,,
Italy,1975.0,ALL,3577.86,,4320.0,5.9,,279.97,115.34,39.5,1.32,3393.0,588103.0,39.72,72.9,18.32,99.08
Italy,1976.0,ALL,3548.99,,4510.0,6.7,,276.98,115.43,40.0,1.4,3388.0,582003.0,40.45,73.31,17.6,99.31
Italy,1977.0,ALL,3445.09,,4730.0,7.2,,256.46,110.82,40.5,1.45,3326.0,573923.0,40.71,73.64,16.99,100.11
Italy,1978.0,ALL,3321.74,,5270.0,7.2,,265.24,125.08,41.0,1.46,3504.0,562329.0,41.24,74.03,16.53,103.05
Italy,1979.0,ALL,3196.42,,6740.0,7.7,,268.32,128.93,41.5,1.61,3610.0,554595.0,39.04,74.37,16.49,107.1
Italy,1980.0,ALL,3197.97,,8430.0,7.6,,282.59,129.31,42.0,1.91,3603.0,542260.0,35.93,74.38,16.73,108.09
Italy,1981.0,ALL,3015.9,,8710.0,8.4,,278.15,128.95,42.5,1.92,3512.0,529221.0,34.98,74.9,15.07,104.91
