COUNTRY,YEAR,SEX,circulatory_diseases,youth_unemployment_rate,gross_national_income,unemployment_rate,regular_daily_smokers,average_fruit_vegtable_ppd,fat_available_ppd,adult_overweight,self_injury,average_number_of_calories_available_per_person_per_day,total_hospital_beds,Ischaemic_heart_diseas,life_expectancy,alcahol_consumption_liter_per_capita,protein_ppd
Italy,2001.0,ALL,1746.46,27.88,21190.0,9.0,24.1,293.97,155.24,47.73,0.91,3671.0,262861.0,14.81,80.09,9.68,113.66
Italy,2002.0,ALL,1715.61,27.21,20770.0,8.47,24.0,288.21,155.36,48.0,0.93,3661.0,253411.0,14.46,80.38,9.25,113.12
Italy,2003.0,ALL,1731.2,27.0,23410.0,8.43,24.2,308.4,152.49,48.27,1.07,3621.0,239566.0,14.45,80.17,9.3,111.69
Italy,2004.0,ALL,1571.46,24.41,28360.0,8.1,,352.17,150.1,48.52,1.03,3626.0,231915.0,13.36,80.97,8.98,111.96
Italy,2005.0,ALL,1594.19,24.1,32480.0,7.8,22.3,336.96,147.86,48.75,0.88,3567.0,234375.0,12.93,80.9,8.65,111.36
Italy,2006.0,ALL,1438.99,21.79,34280.0,6.8,23.0,321.63,156.45,48.95,0.86,3625.0,232168.0,12.32,81.58,8.44,110.88
Italy,2007.0,ALL,1409.19,20.37,35930.0,6.1,22.4,319.32,156.4,49.11,0.91,3618.0,228286.0,11.57,81.69,8.37,110.73
Italy,2008.0,ALL,1364.39,21.19,37980.0,6.8,22.4,308.99,155.89,49.24,0.81,3595.0,223015.0,11.48,81.9,7.96,110.59
Italy,2009.0,ALL,1317.54,25.38,37990.0,7.9,23.3,349.21,152.73,49.33,0.82,3599.0,218264.0,10.91,82.07,7.25,112.01
Italy,2010.0,ALL,1256.58,27.94,37960.0,8.5,23.1,297.95,156.51,49.36,0.73,3583.0,215980.0,10.43,82.5,6.95,111.71
Italy,2011.0,ALL,1247.22,29.24,37980.0,8.5,22.5,285.86,157.55,49.36,0.74,3575.0,208854.0,10.49,82.41,6.98,109.97
Italy,2012.0,ALL,1249.27,35.4,36220.0,10.9,22.1,261.59,157.91,49.34,0.74,3575.0,203723.0,9.89,82.39,7.48,109.11
Italy,2013.0,ALL,1169.68,40.15,35570.0,12.4,21.1,266.16,154.75,49.31,0.65,3579.0,199474.0,9.36,82.92,7.35,108.55
Italy,2014.0,ALL,1122.18,42.78,34910.0,12.9,19.7,247.57,148.71,49.28,0.59,3487.0,,8.77,83.29,7.56,105.86
Italy,2015.0,ALL,1190.61,40.45,33000.0,12.0,19.8,259.22,146.02,49.25,0.6,3483.0,,9.29,82.76,7.14,104.56
Italy,2016.0,ALL,1079.98,37.85,31970.0,11.7,20.0,253.21,146.61,49.23,0.57,3472.0,,8.46,83.41,7.1,103.59
Italy,2017.0,ALL,1111.23,34.79,31380.0,11.3,19.9,250.11,146.94,49.22,0.52,3477.0,,8.12,83.11,7.37,104.64
Italy,2018.0,ALL,1040.58,32.25,33850.0,10.6,19.2,244.31,145.47,49.21,0.5,3463.0,,7.54,83.44,7.81,105.26
Italy,2019.0,ALL,987.84,29.22,34940.0,9.9,18.6,222.66,150.23,49.18,0.39,3505.0,,7.65,83.67,7.65,104.54
Italy,2020.0,ALL,1037.94,29.48,32380.0,9.3,18.8,,,49.16,0.35,,,7.55,82.22,,
Italy,2021.0,ALL,,30.92,35710.0,9.5,19.1,,,49.15,,,,,,,
Italy,2022.0,ALL,,,,,,,,49.15,,,,,,,
Kazakhstan,1975.0,ALL,,,,,,,,31.3,,,,,,,
Kazakhstan,1976.0,ALL,,,,,,,,31.9,,,,,,,
Kazakhstan,1977.0,ALL,,,,,,,,32.5,,,,,,,
Kazakhstan,1978.0,ALL,,,,,,,,33.1,,,,,,,
Kazakhstan,1979.0,ALL,,,,,,,,33.6,,,,,,,
Kazakhstan,1980.0,ALL,,,,,,,,34.2,,,195814.0,,,,
Kazakhstan,1981.0,ALL,3790.43,,,,,,,34.8,11.36,,199464.0,87.92,66.95,,
Kazakhstan,1982.0,ALL,3834.5,,,,,,,35.3,10.82,,203048.0,86.47,67.34,,
Kazakhstan,1983.0,ALL,,,,,,,,35.9,,,207482.0,,,,
Kazakhstan,1984.0,ALL,,,,,,,,36.5,,,210857.0,,,,
Kazakhstan,1985.0,ALL,4179.87,,,,,,,37.1,9.08,,214387.0,89.88,67.54,,
Kazakhstan,1986.0,ALL,3990.62,,,,,,,37.6,6.24,,216497.0,77.97,68.93,,
Kazakhstan,1987.0,ALL,4139.45,,,,,,,38.2,7.15,,219158.0,82.28,68.81,,
Kazakhstan,1988.0,ALL,4312.86,,,,,,,38.7,7.82,,221608.0,79.93,68.55,,
Kazakhstan,1989.0,ALL,4130.89,,,,,,,39.3,11.09,,225398.0,81.74,68.77,,
Kazakhstan,1990.0,ALL,4058.38,,,,,,,39.06,12.77,,227810.0,86.5,68.8,11.9,
Kazakhstan,1991.0,ALL,4219.28,1.76,,0.1,,,,39.49,13.03,,228732.0,89.02,68.37,12.77,
Kazakhstan,1992.0,ALL,4214.62,1.93,,0.4,,77.92,79.7,39.91,15.75,2945.0,228418.0,92.5,68.23,10.96,92.03
Kazakhstan,1993.0,ALL,4636.75,2.14,1430.0,0.6,,62.29,81.66,40.33,19.02,3158.0,225386.0,111.54,66.38,10.43,97.43
Kazakhstan,1994.0,ALL,5312.89,14.46,1310.0,1.1,,65.04,81.93,40.75,19.22,3365.0,205243.0,116.55,65.9,8.78,104.39
Kazakhstan,1995.0,ALL,5144.0,20.82,1280.0,2.1,,64.6,75.03,41.17,21.99,3106.0,192627.0,135.03,64.65,4.91,96.79
Kazakhstan,1996.0,ALL,5208.64,24.21,1340.0,4.1,33.0,61.54,70.37,41.59,20.97,3055.0,164529.0,137.38,64.39,3.08,96.14
Kazakhstan,1997.0,ALL,5060.72,24.17,1390.0,11.0,,64.67,64.74,42.02,20.09,3164.0,133095.0,129.26,64.81,3.4,100.89
Kazakhstan,1998.0,ALL,5181.88,24.36,1390.0,10.9,,76.96,62.27,42.44,20.03,2675.0,123493.0,128.53,65.0,3.89,85.56
Kazakhstan,1999.0,ALL,5113.2,24.72,1290.0,11.3,,85.05,63.24,42.88,18.18,2216.0,108219.0,119.96,66.01,3.52,72.17
Kazakhstan,2000.0,ALL,5044.45,23.13,1270.0,10.6,28.0,102.31,71.45,43.32,18.21,2376.0,106944.0,127.68,65.75,5.81,75.55
Kazakhstan,2001.0,ALL,5292.69,18.76,1360.0,10.4,23.9,133.01,78.51,43.76,16.84,2571.0,103561.0,122.1,65.88,5.55,78.57
Kazakhstan,2002.0,ALL,5400.04,16.67,1530.0,9.3,,151.48,84.65,44.2,14.06,2910.0,104243.0,121.94,66.18,5.78,87.92
Kazakhstan,2003.0,ALL,5687.43,14.34,1810.0,8.8,,163.93,89.4,44.65,15.63,2973.0,114782.0,122.19,65.94,6.22,91.2
Kazakhstan,2004.0,ALL,5387.2,14.11,2300.0,8.4,23.1,177.66,91.39,45.1,16.92,2979.0,116637.0,113.26,66.25,6.23,89.59
Kazakhstan,2005.0,ALL,5497.13,12.68,2930.0,8.1,,186.9,106.0,45.56,15.03,3033.0,117563.0,116.26,65.92,6.57,89.99
Kazakhstan,2006.0,ALL,5362.21,11.09,3860.0,7.8,,178.45,109.6,46.02,13.69,3073.0,119033.0,111.02,66.22,6.76,92.55
Kazakhstan,2007.0,ALL,5285.57,9.26,4980.0,7.3,,187.58,116.99,46.48,12.88,3161.0,119552.0,106.12,66.42,3.99,93.66
Kazakhstan,2008.0,ALL,4968.61,7.39,6110.0,6.6,,199.81,121.27,46.93,11.7,3186.0,120840.0,93.51,67.2,3.42,94.68
Kazakhstan,2009.0,ALL,4049.51,6.68,6790.0,6.6,,213.44,119.34,47.39,9.95,3153.0,121246.0,74.53,68.69,3.16,94.95
Kazakhstan,2010.0,ALL,3946.9,5.22,7440.0,5.8,,187.19,127.55,47.84,9.27,3145.0,119026.0,67.69,68.61,3.94,93.87
Kazakhstan,2011.0,ALL,2676.09,4.58,8280.0,5.4,,229.13,127.56,48.29,9.58,3189.0,117655.0,61.97,69.2,3.41,94.37
Kazakhstan,2012.0,ALL,2003.69,3.94,9940.0,5.3,,248.32,126.45,48.75,8.73,3178.0,117655.0,56.09,69.74,3.73,93.97
Kazakhstan,2013.0,ALL,2234.48,3.92,11840.0,5.2,,252.66,128.0,49.2,6.64,3205.0,114438.0,43.58,70.76,3.8,95.21
Kazakhstan,2014.0,ALL,1885.33,3.85,12080.0,5.0,,289.8,128.63,49.65,6.3,3169.0,105219.0,36.97,71.6,3.64,93.91
Kazakhstan,2015.0,ALL,1741.41,3.79,11380.0,5.1,,286.58,128.44,50.1,6.36,3147.0,,35.31,72.04,3.33,94.77
Kazakhstan,2016.0,ALL,1496.91,3.83,8770.0,5.0,,282.74,126.54,50.55,5.7,3168.0,,34.07,72.5,3.58,97.38
Kazakhstan,2017.0,ALL,1449.5,3.78,8040.0,4.9,,275.33,127.51,50.98,5.42,3255.0,,32.02,73.09,3.68,100.92
Kazakhstan,2018.0,ALL,1325.25,3.84,8070.0,4.9,,272.36,126.62,51.41,5.26,3352.0,,32.54,73.29,4.16,103.68
Kazakhstan,2019.0,ALL,1224.14,3.89,8820.0,4.8,,279.44,128.33,51.83,4.61,3331.0,,30.51,73.27,3.73,104.1
Kazakhstan,2020.0,ALL,1463.49,3.76,8710.0,,,,,52.26,3.94,,,33.17,71.43,,
Kazakhstan,2021.0,ALL,1780.84,3.73,8720.0,,,,,52.7,3.4,,,35.46,70.27,,
Kazakhstan,2022.0,ALL,,,,,,,,53.13,,,,,,,
Kyrgyzstan,1975.0,ALL,,,,,,,,26.8,,,,,66.39,,
Kyrgyzstan,1976.0,ALL,,,,,,,,27.3,,,,,65.88,,
Kyrgyzstan,1977.0,ALL,,,,,,,,27.8,,,,,65.89,,
Kyrgyzstan,1978.0,ALL,,,,,,,,28.2,,,,,66.1,,
Kyrgyzstan,1979.0,ALL,,,,,,,,28.7,,,,,65.75,,
Kyrgyzstan,1980.0,ALL,,,,,,,,29.2,,,43450.0,,65.85,,
Kyrgyzstan,1981.0,ALL,3415.6,,,,,,,29.7,9.53,,44665.0,73.71,66.89,,
Kyrgyzstan,1982.0,ALL,3535.82,,,,,,,30.1,8.49,,45500.0,72.25,67.63,,
Kyrgyzstan,1983.0,ALL,,,,,,,,30.6,,,46260.0,,67.18,,
Kyrgyzstan,1984.0,ALL,,,,,,,,31.0,,,46870.0,,66.34,,
Kyrgyzstan,1985.0,ALL,3937.78,,,,,,,31.5,6.82,,48005.0,69.58,67.0,7.08,
Kyrgyzstan,1986.0,ALL,3560.32,,,,,,,32.0,3.58,,48925.0,66.2,69.2,3.42,
Kyrgyzstan,1987.0,ALL,3724.3,,,,,,,32.4,5.22,,50000.0,69.7,68.69,3.01,
Kyrgyzstan,1988.0,ALL,3866.11,,,,,,,32.9,6.14,,50400.0,70.44,68.15,3.51,
Kyrgyzstan,1989.0,ALL,3903.1,,,,,,,33.3,9.17,,51410.0,69.3,68.54,4.29,
Kyrgyzstan,1990.0,ALL,3590.32,,,,,,,33.51,17.62,,52245.0,69.14,68.82,4.53,
Kyrgyzstan,1991.0,ALL,3489.09,1.72,,0.01,,,,34.06,11.87,,53305.0,69.42,68.77,4.66,
Kyrgyzstan,1992.0,ALL,3500.35,1.89,520.0,0.1,,102.0,68.3,34.63,15.71,2671.0,53224.0,72.09,68.28,4.25,81.26
Kyrgyzstan,1993.0,ALL,3823.4,5.81,450.0,0.2,,59.51,61.43,35.22,17.75,2408.0,47815.0,88.06,66.79,2.0,77.93
Kyrgyzstan,1994.0,ALL,4270.01,8.01,370.0,0.7,,65.46,59.92,35.84,19.67,2417.0,42651.0,104.42,65.43,2.98,77.69
Kyrgyzstan,1995.0,ALL,4082.8,9.37,360.0,2.9,,58.17,47.89,36.49,17.29,2384.0,38703.0,103.74,65.5,1.66,79.89
Kyrgyzstan,1996.0,ALL,3944.32,12.03,390.0,4.4,,69.52,52.51,37.17,14.85,2480.0,38197.0,101.71,66.66,2.53,82.12
Kyrgyzstan,1997.0,ALL,3953.2,12.26,390.0,3.1,32.0,76.93,52.87,37.89,11.78,2640.0,38332.0,91.79,66.78,2.64,86.9
Kyrgyzstan,1998.0,ALL,3949.13,14.58,360.0,3.1,,102.57,56.75,38.64,9.62,2497.0,37441.0,87.41,67.23,3.31,79.11
Kyrgyzstan,1999.0,ALL,3988.63,13.66,300.0,2.9,30.0,127.77,50.6,39.42,9.47,2522.0,36108.0,77.96,68.33,1.69,82.98
Kyrgyzstan,2000.0,ALL,4409.32,12.17,280.0,3.0,,156.5,50.15,40.22,10.41,2396.0,34412.0,83.43,67.83,5.33,83.09
Kyrgyzstan,2001.0,ALL,4260.55,12.57,280.0,3.2,25.4,173.58,50.65,41.05,8.88,2457.0,30313.0,83.32,68.71,5.7,84.56
Kyrgyzstan,2002.0,ALL,4832.74,20.09,290.0,3.1,,139.4,52.21,41.89,8.14,2489.0,27447.0,84.1,67.99,5.84,84.23
Kyrgyzstan,2003.0,ALL,4822.85,16.56,340.0,2.8,,161.37,53.55,42.75,8.04,2624.0,26594.0,86.19,67.92,6.35,86.93
Kyrgyzstan,2004.0,ALL,4436.22,15.24,400.0,2.7,20.0,169.3,57.26,43.63,8.12,2739.0,26040.0,85.92,68.06,6.65,86.35
Kyrgyzstan,2005.0,ALL,4852.98,14.48,450.0,3.0,20.0,167.4,57.15,44.52,9.24,2753.0,26171.0,84.59,67.73,6.52,87.42
Kyrgyzstan,2006.0,ALL,4953.31,14.52,500.0,3.2,,197.84,58.48,45.41,7.98,2660.0,26261.0,92.76,67.46,6.78,80.07
Kyrgyzstan,2007.0,ALL,4872.88,14.82,610.0,3.0,,191.31,61.45,46.31,7.21,2682.0,26345.0,88.92,67.9,6.98,80.8
Kyrgyzstan,2008.0,ALL,4898.28,15.67,760.0,2.9,,179.31,64.02,47.21,6.63,2679.0,26314.0,81.4,68.54,7.29,81.75
Kyrgyzstan,2009.0,ALL,5062.15,16.75,860.0,2.5,,185.66,62.95,48.1,7.68,2737.0,25975.0,81.0,69.13,5.98,84.56
Kyrgyzstan,2010.0,ALL,4944.59,16.52,850.0,2.6,,159.04,66.63,48.98,7.58,2710.0,25912.0,85.94,69.51,6.02,84.91
Kyrgyzstan,2011.0,ALL,5029.24,16.5,880.0,2.5,,160.61,65.1,49.84,7.02,2732.0,25906.0,82.84,69.86,5.95,85.18
Kyrgyzstan,2012.0,ALL,5075.01,17.51,1040.0,2.4,23.2,167.09,64.86,50.7,5.54,2745.0,26011.0,84.74,70.25,5.98,86.86
Kyrgyzstan,2013.0,ALL,4674.7,13.4,1190.0,2.3,,166.6,65.52,51.54,4.7,2731.0,25810.0,77.88,70.97,6.03,84.88
Kyrgyzstan,2014.0,ALL,4720.63,13.97,1250.0,2.3,,187.56,66.13,52.35,4.23,2713.0,25789.0,74.76,71.06,6.18,85.65
Kyrgyzstan,2015.0,ALL,4614.26,15.02,1180.0,2.2,,208.93,65.85,53.13,4.49,2709.0,,69.17,71.75,5.37,84.16
Kyrgyzstan,2016.0,ALL,4232.61,15.54,1110.0,2.2,,225.25,65.68,53.9,3.28,2663.0,,60.09,72.97,5.32,83.4
Kyrgyzstan,2017.0,ALL,,14.81,1110.0,2.3,,223.55,66.09,54.65,,2707.0,,,,4.87,83.43
Kyrgyzstan,2018.0,ALL,,15.0,1220.0,6.2,,216.82,69.07,55.37,,2728.0,,,,4.42,85.69
Kyrgyzstan,2019.0,ALL,,15.17,1240.0,,,214.62,74.05,56.08,,2728.0,,,,4.02,84.85
Kyrgyzstan,2020.0,ALL,,18.04,1180.0,,,,,56.77,,,,,,,
Kyrgyzstan,2021.0,ALL,,19.28,1180.0,,,,,57.45,,,,,,,
Kyrgyzstan,2022.0,ALL,,,,,,,,58.12,,,,,,,
Lithuania,1975.0,ALL,,,,,,,,41.9,,,36870.0,,70.94,,
Lithuania,1976.0,ALL,,,,,,,,42.6,,,37680.0,,70.85,,
Lithuania,1977.0,ALL,,,,,,,,43.4,,,38280.0,,70.8,,
Lithuania,1978.0,ALL,,,,,,,,44.1,,,39080.0,,,,
Lithuania,1979.0,ALL,,,,,,,,44.8,,,39980.0,,70.5,,
Lithuania,1980.0,ALL,,,,,,,,45.6,,,41185.0,,70.5,,
Lithuania,1981.0,ALL,4149.79,,,,,,,46.3,6.83,,41885.0,72.73,70.53,,
Lithuania,1982.0,ALL,3968.57,,,,,,,46.9,6.59,,42490.0,77.17,70.9,,
Lithuania,1983.0,ALL,,,,,,,,47.6,,,43085.0,,70.97,,
Lithuania,1984.0,ALL,,,,,,,,48.2,,,44085.0,,70.39,13.01,
Lithuania,1985.0,ALL,4579.36,,,,,,,48.8,6.14,,45285.0,84.5,70.62,11.56,
Lithuania,1986.0,ALL,4209.56,,,,,,,49.3,4.99,,45685.0,76.13,72.32,8.04,
Lithuania,1987.0,ALL,4292.98,,,,,,,49.9,3.86,,46275.0,82.17,72.21,6.22,
Lithuania,1988.0,ALL,4243.72,,,,,,,50.4,4.75,,46815.0,81.0,72.05,7.11,
Lithuania,1989.0,ALL,4036.05,,,,,,,50.8,5.85,,46640.0,86.85,71.82,8.14,
Lithuania,1990.0,ALL,4162.73,,,,,,,55.27,7.76,,46175.0,95.04,71.54,7.05,
Lithuania,1991.0,ALL,3993.84,2.02,,0.3,,,,54.87,9.32,,46173.0,98.67,70.64,8.03,
Lithuania,1992.0,ALL,3857.31,2.21,,3.5,30.0,96.78,84.39,54.5,10.7,2984.0,44569.0,102.16,70.49,3.97,100.08
Lithuania,1993.0,ALL,4248.47,25.2,,3.5,,131.29,76.56,54.17,12.86,2815.0,43584.0,112.79,69.0,3.88,91.24
Lithuania,1994.0,ALL,4134.63,25.0,,4.5,24.8,88.04,69.23,53.88,13.91,2781.0,40863.0,111.7,68.6,3.62,93.32
Lithuania,1995.0,ALL,4178.63,31.47,,7.3,,101.2,61.67,53.65,12.1,2824.0,39703.0,104.0,69.15,6.09,92.52
Lithuania,1996.0,ALL,4112.6,29.39,,6.2,28.4,123.22,69.61,53.46,9.56,3007.0,38171.0,90.18,70.31,7.13,102.43
Lithuania,1997.0,ALL,4065.97,25.28,2600.0,6.7,,157.98,75.86,53.34,9.52,3183.0,34318.0,73.39,71.15,7.34,96.92
Lithuania,1998.0,ALL,3939.72,25.23,2860.0,13.2,28.3,146.98,75.24,53.28,8.64,3194.0,32185.0,69.65,71.44,6.35,100.76
Lithuania,1999.0,ALL,3846.38,25.46,2980.0,14.6,,159.13,79.36,53.27,8.44,3132.0,31552.0,68.75,71.82,6.75,99.73
Lithuania,2000.0,ALL,3702.8,28.56,3210.0,16.4,32.0,159.13,75.44,53.32,9.97,3160.0,30912.0,64.37,72.2,9.87,104.83
Lithuania,2001.0,ALL,3824.37,31.57,3450.0,17.4,,166.89,84.35,53.41,10.17,3269.0,28923.0,71.32,71.71,10.2,104.34
Lithuania,2002.0,ALL,3855.41,20.45,3820.0,13.8,28.25,147.14,89.97,53.55,7.17,3276.0,27892.0,69.79,71.86,11.0,108.2
Lithuania,2003.0,ALL,3752.43,26.96,4700.0,12.4,,183.75,93.81,53.74,9.47,3288.0,26823.0,71.2,72.13,11.29,107.98
Lithuania,2004.0,ALL,3656.26,20.26,6010.0,10.9,27.0,162.41,94.9,53.94,8.46,3361.0,25551.0,74.31,72.05,12.1,116.77
Lithuania,2005.0,ALL,3762.92,15.75,7560.0,8.3,24.5,189.47,100.81,54.17,9.08,3463.0,24200.0,81.48,71.27,12.42,120.0
Lithuania,2006.0,ALL,3702.67,9.97,8800.0,5.8,26.5,195.76,101.33,54.41,7.56,3466.0,23379.0,83.48,71.02,13.34,118.88
Lithuania,2007.0,ALL,3581.41,8.4,10600.0,4.2,,195.9,103.16,54.66,7.22,3563.0,23233.0,80.97,70.78,13.79,126.15
Lithuania,2008.0,ALL,3465.67,13.37,12680.0,5.8,24.2,162.34,102.63,54.9,7.34,3522.0,22958.0,76.09,71.82,13.79,127.1
Lithuania,2009.0,ALL,3361.1,29.61,12460.0,13.8,,164.18,98.95,55.15,5.93,3470.0,22719.0,66.92,73.01,12.97,127.02
Lithuania,2010.0,ALL,3347.3,35.72,12570.0,17.8,21.8,117.91,97.92,55.39,5.33,3290.0,22190.0,69.42,73.32,13.22,114.36
Lithuania,2011.0,ALL,3190.95,32.55,13320.0,15.4,,132.74,98.54,55.64,5.0,3362.0,22511.0,67.42,73.8,14.76,113.43
Lithuania,2012.0,ALL,3136.66,26.63,14100.0,13.4,20.5,147.37,92.0,55.89,4.3,3330.0,22206.0,65.89,74.16,14.97,115.45
Lithuania,2013.0,ALL,3114.81,21.88,15340.0,11.8,,136.71,92.4,56.15,4.64,3364.0,21538.0,59.64,74.19,14.92,116.8
Lithuania,2014.0,ALL,2947.74,19.25,16070.0,10.7,20.2,140.64,94.99,56.41,3.68,3387.0,21176.0,57.98,74.79,14.9,120.39
Lithuania,2015.0,ALL,3065.06,16.29,15190.0,9.1,,117.08,97.32,56.68,3.96,3382.0,,58.83,74.62,14.2,122.22
Lithuania,2016.0,ALL,2970.17,14.45,14890.0,7.9,,156.33,97.67,56.97,3.32,3398.0,,54.53,74.97,13.47,125.18
Lithuania,2017.0,ALL,2871.77,13.26,15280.0,7.1,,141.67,101.67,57.25,2.71,3426.0,,49.08,75.84,12.14,126.94
Lithuania,2018.0,ALL,2770.88,11.13,17470.0,6.1,17.3,157.74,104.85,57.54,2.42,3412.0,,46.11,76.07,11.77,124.74
Lithuania,2019.0,ALL,2611.52,11.89,19060.0,6.3,18.4,143.79,106.89,57.83,2.07,3410.0,,43.97,76.62,11.93,116.04
Lithuania,2020.0,ALL,2838.19,19.7,19620.0,8.5,,,,58.11,2.16,,,51.87,75.18,,
Lithuania,2021.0,ALL,2866.01,19.02,21610.0,7.1,,,,58.4,1.63,,,48.99,74.29,,
Lithuania,2022.0,ALL,2807.25,,,5.9,15.9,,,58.67,1.71,,,46.6,75.89,,
Luxembourg,1975.0,ALL,3951.28,,7890.0,0.2,,,,37.3,0.54,,,58.27,71.03,18.98,
Luxembourg,1976.0,ALL,4243.84,,8470.0,0.3,,,,37.9,0.73,,,57.54,71.02,19.03,
Luxembourg,1977.0,ALL,3637.47,,9030.0,0.5,,,,38.6,1.42,,,50.19,72.64,18.59,
Luxembourg,1978.0,ALL,3863.82,,10600.0,0.8,,,,39.2,1.33,,,58.45,72.04,18.08,
Luxembourg,1979.0,ALL,3793.32,,12870.0,0.7,,,,39.9,1.58,,,53.95,72.56,18.03,
Luxembourg,1980.0,ALL,3743.09,,15390.0,0.7,,,,40.5,1.86,,,52.4,72.7,17.57,
Luxembourg,1981.0,ALL,3638.96,,15400.0,1.0,,,,41.1,1.23,,,52.94,72.45,17.04,
Luxembourg,1982.0,ALL,3411.06,,14850.0,1.3,,,,41.7,2.43,,,60.57,72.55,16.84,
Luxembourg,1983.0,ALL,3650.35,,13410.0,3.2,,,,42.3,1.68,,,47.89,73.29,16.61,
Luxembourg,1984.0,ALL,3524.99,,12990.0,2.63,,,,42.9,2.03,,,53.79,73.28,15.9,
Luxembourg,1985.0,ALL,3445.52,,13050.0,2.96,,,,43.5,1.55,,,45.04,73.75,15.74,
Luxembourg,1986.0,ALL,3293.91,,15520.0,2.63,,,,44.0,2.0,,,41.91,74.47,15.3,
Luxembourg,1987.0,ALL,3246.92,,19980.0,2.46,33.0,,,44.5,1.63,,,44.63,74.11,15.23,
Luxembourg,1988.0,ALL,3096.75,,25870.0,2.0,,,,45.1,1.32,,,34.34,74.74,15.11,
Luxembourg,1989.0,ALL,3134.26,,28540.0,1.59,,,,45.6,2.91,,,34.37,75.0,15.21,
Luxembourg,1990.0,ALL,2814.04,,31330.0,1.61,,,,43.76,3.02,,,31.49,75.53,15.03,
Luxembourg,1991.0,ALL,2595.25,2.63,35170.0,1.48,,,,44.29,1.99,,,29.1,75.58,14.26,
Luxembourg,1992.0,ALL,2513.42,3.7,38990.0,2.03,,,,44.83,1.9,,,30.65,76.12,14.18,
Luxembourg,1993.0,ALL,2420.31,4.33,40050.0,2.33,29.0,,,45.35,0.21,,,31.52,76.02,13.74,
Luxembourg,1994.0,ALL,2243.05,7.89,41330.0,3.48,,,,45.89,1.11,,,28.99,77.05,13.61,
Luxembourg,1995.0,ALL,2149.97,7.28,45760.0,2.92,28.0,,,46.42,0.73,,,27.11,77.4,13.61,
Luxembourg,1996.0,ALL,2215.81,9.25,48560.0,3.29,,,,46.96,0.86,,,30.41,77.16,13.31,
Luxembourg,1997.0,ALL,2108.29,7.26,49360.0,2.53,,,,47.5,0.55,,,21.99,77.79,13.03,
Luxembourg,1998.0,ALL,1987.33,6.39,46350.0,2.76,32.0,,,48.03,0.75,,,19.36,78.08,12.88,
Luxembourg,1999.0,ALL,1956.32,6.75,46520.0,2.39,,,,48.55,0.73,,,16.61,78.94,12.92,
Luxembourg,2000.0,ALL,1770.16,6.39,45690.0,2.35,30.0,300.12,144.52,49.02,1.13,3479.0,,19.49,79.07,13.21,99.16
Luxembourg,2001.0,ALL,1827.71,6.37,45000.0,1.8,26.0,301.47,152.7,49.46,2.16,3484.0,,19.04,78.84,13.1,107.49
Luxembourg,2002.0,ALL,1817.14,6.95,42520.0,2.62,26.0,324.61,150.96,49.88,1.87,3484.0,,21.05,78.96,12.88,106.31
Luxembourg,2003.0,ALL,1996.45,10.92,46050.0,3.67,28.0,331.71,152.31,50.27,0.92,3489.0,,16.56,78.46,12.52,108.07
Luxembourg,2004.0,ALL,1706.29,16.85,62680.0,5.11,27.0,289.94,155.74,50.63,0.47,3489.0,2929.0,18.8,80.04,12.34,108.11
Luxembourg,2005.0,ALL,1711.64,13.68,73180.0,4.49,23.0,276.72,151.94,50.94,1.5,3502.0,2691.0,14.71,80.26,12.31,110.05
Luxembourg,2006.0,ALL,1702.49,15.98,71370.0,4.73,21.0,287.6,146.63,51.19,1.35,3505.0,2671.0,23.6,80.09,12.5,109.84
Luxembourg,2007.0,ALL,1638.1,14.82,85730.0,4.07,21.0,274.82,145.07,51.4,1.2,3501.0,2721.0,13.35,80.3,12.27,108.71
Luxembourg,2008.0,ALL,1473.97,17.75,86000.0,5.06,20.0,295.19,146.16,51.55,1.13,3511.0,2721.0,14.74,81.54,11.99,108.17
Luxembourg,2009.0,ALL,1426.84,17.09,70650.0,5.12,19.0,256.46,143.81,51.66,0.92,3511.0,2721.0,10.37,81.55,11.98,108.09
Luxembourg,2010.0,ALL,1283.21,14.17,77640.0,4.36,18.0,196.18,140.34,51.72,2.06,3526.0,2721.0,12.11,81.48,11.84,110.28
Luxembourg,2011.0,ALL,1277.2,16.74,79210.0,4.9,17.0,192.16,137.69,51.75,0.45,3533.0,2736.0,10.68,81.65,11.74,113.96
Luxembourg,2012.0,ALL,1183.69,18.61,87950.0,5.14,17.0,187.81,140.37,51.75,0.17,3541.0,2736.0,9.24,82.18,11.67,115.68
Luxembourg,2013.0,ALL,1068.79,15.4,85160.0,5.85,16.0,186.95,141.93,51.73,0.16,3539.0,2746.0,13.43,82.72,11.25,113.96
Luxembourg,2014.0,ALL,1039.5,22.2,86760.0,5.85,15.0,174.16,137.99,51.7,0.66,3495.0,2746.0,11.61,83.03,11.42,111.76
Luxembourg,2015.0,ALL,1007.34,17.26,73530.0,6.67,15.0,172.57,139.84,51.67,0.75,3467.0,2746.0,9.82,83.08,11.37,112.23
Luxembourg,2016.0,ALL,1047.59,18.75,73730.0,6.29,15.0,189.49,140.09,51.66,0.58,3466.0,,8.43,83.25,11.25,111.43
Luxembourg,2017.0,ALL,1031.18,15.32,75800.0,5.52,16.0,184.49,141.99,51.64,0.15,3468.0,,9.03,83.1,11.18,109.84
